timestamp,value,__name__,instance,job,value_source
18:57:02.218,72663612.000000,scaph_host_power_microwatts,192.168.2.128:8080,scaphandre,powercap_rapl_psys
18:57:03.619,72055852.000000,scaph_host_power_microwatts,192.168.2.128:8080,scaphandre,powercap_rapl_psys
18:57:04.785,72055852.000000,scaph_host_power_microwatts,192.168.2.128:8080,scaphandre,powercap_rapl_psys
18:57:05.980,72055852.000000,scaph_host_power_microwatts,192.168.2.128:8080,scaphandre,powercap_rapl_psys
18:57:07.315,72055852.000000,scaph_host_power_microwatts,192.168.2.128:8080,scaphandre,powercap_rapl_psys
18:57:08.812,73101071.000000,scaph_host_power_microwatts,192.168.2.128:8080,scaphandre,powercap_rapl_psys
18:57:10.018,73101071.000000,scaph_host_power_microwatts,192.168.2.128:8080,scaphandre,powercap_rapl_psys
18:57:11.254,73101071.000000,scaph_host_power_microwatts,192.168.2.128:8080,scaphandre,powercap_rapl_psys
18:57:12.453,73101071.000000,scaph_host_power_microwatts,192.168.2.128:8080,scaphandre,powercap_rapl_psys
18:57:13.823,71116743.000000,scaph_host_power_microwatts,192.168.2.128:8080,scaphandre,powercap_rapl_psys
18:57:15.072,71116743.000000,scaph_host_power_microwatts,192.168.2.128:8080,scaphandre,powercap_rapl_psys
18:57:16.451,71116743.000000,scaph_host_power_microwatts,192.168.2.128:8080,scaphandre,powercap_rapl_psys
18:57:17.551,71116743.000000,scaph_host_power_microwatts,192.168.2.128:8080,scaphandre,powercap_rapl_psys
18:57:18.633,57200107.000000,scaph_host_power_microwatts,192.168.2.128:8080,scaphandre,powercap_rapl_psys
18:57:19.719,57200107.000000,scaph_host_power_microwatts,192.168.2.128:8080,scaphandre,powercap_rapl_psys
18:57:20.908,57200107.000000,scaph_host_power_microwatts,192.168.2.128:8080,scaphandre,powercap_rapl_psys
18:57:22.085,57200107.000000,scaph_host_power_microwatts,192.168.2.128:8080,scaphandre,powercap_rapl_psys
18:57:23.217,57200107.000000,scaph_host_power_microwatts,192.168.2.128:8080,scaphandre,powercap_rapl_psys
18:57:24.297,66470435.000000,scaph_host_power_microwatts,192.168.2.128:8080,scaphandre,powercap_rapl_psys
18:57:25.585,66470435.000000,scaph_host_power_microwatts,192.168.2.128:8080,scaphandre,powercap_rapl_psys
18:57:26.680,66470435.000000,scaph_host_power_microwatts,192.168.2.128:8080,scaphandre,powercap_rapl_psys
18:57:27.805,66470435.000000,scaph_host_power_microwatts,192.168.2.128:8080,scaphandre,powercap_rapl_psys
18:57:28.895,55415155.000000,scaph_host_power_microwatts,192.168.2.128:8080,scaphandre,powercap_rapl_psys
18:57:29.985,55415155.000000,scaph_host_power_microwatts,192.168.2.128:8080,scaphandre,powercap_rapl_psys
18:57:31.128,55415155.000000,scaph_host_power_microwatts,192.168.2.128:8080,scaphandre,powercap_rapl_psys
18:57:32.212,55415155.000000,scaph_host_power_microwatts,192.168.2.128:8080,scaphandre,powercap_rapl_psys
18:57:33.287,55415155.000000,scaph_host_power_microwatts,192.168.2.128:8080,scaphandre,powercap_rapl_psys
18:57:34.392,50942748.000000,scaph_host_power_microwatts,192.168.2.128:8080,scaphandre,powercap_rapl_psys
18:57:36.105,50942748.000000,scaph_host_power_microwatts,192.168.2.128:8080,scaphandre,powercap_rapl_psys
18:57:37.412,50942748.000000,scaph_host_power_microwatts,192.168.2.128:8080,scaphandre,powercap_rapl_psys
18:57:38.755,72552755.000000,scaph_host_power_microwatts,192.168.2.128:8080,scaphandre,powercap_rapl_psys
18:57:40.378,72552755.000000,scaph_host_power_microwatts,192.168.2.128:8080,scaphandre,powercap_rapl_psys
18:57:41.664,72552755.000000,scaph_host_power_microwatts,192.168.2.128:8080,scaphandre,powercap_rapl_psys
18:57:43.043,72552755.000000,scaph_host_power_microwatts,192.168.2.128:8080,scaphandre,powercap_rapl_psys
18:57:44.216,68141332.000000,scaph_host_power_microwatts,192.168.2.128:8080,scaphandre,powercap_rapl_psys
18:57:45.840,68141332.000000,scaph_host_power_microwatts,192.168.2.128:8080,scaphandre,powercap_rapl_psys
18:57:47.092,68141332.000000,scaph_host_power_microwatts,192.168.2.128:8080,scaphandre,powercap_rapl_psys
18:57:48.463,66089477.000000,scaph_host_power_microwatts,192.168.2.128:8080,scaphandre,powercap_rapl_psys
18:57:49.572,66089477.000000,scaph_host_power_microwatts,192.168.2.128:8080,scaphandre,powercap_rapl_psys
18:57:51.087,66089477.000000,scaph_host_power_microwatts,192.168.2.128:8080,scaphandre,powercap_rapl_psys
18:57:52.453,66089477.000000,scaph_host_power_microwatts,192.168.2.128:8080,scaphandre,powercap_rapl_psys
18:57:53.626,69870689.000000,scaph_host_power_microwatts,192.168.2.128:8080,scaphandre,powercap_rapl_psys
18:57:54.965,69870689.000000,scaph_host_power_microwatts,192.168.2.128:8080,scaphandre,powercap_rapl_psys
18:57:56.227,69870689.000000,scaph_host_power_microwatts,192.168.2.128:8080,scaphandre,powercap_rapl_psys
18:57:57.487,69870689.000000,scaph_host_power_microwatts,192.168.2.128:8080,scaphandre,powercap_rapl_psys
18:57:58.786,74928694.000000,scaph_host_power_microwatts,192.168.2.128:8080,scaphandre,powercap_rapl_psys
18:58:00.084,74928694.000000,scaph_host_power_microwatts,192.168.2.128:8080,scaphandre,powercap_rapl_psys
18:58:01.398,74928694.000000,scaph_host_power_microwatts,192.168.2.128:8080,scaphandre,powercap_rapl_psys
18:58:02.681,74928694.000000,scaph_host_power_microwatts,192.168.2.128:8080,scaphandre,powercap_rapl_psys
18:58:03.981,72651076.000000,scaph_host_power_microwatts,192.168.2.128:8080,scaphandre,powercap_rapl_psys
18:58:05.206,72651076.000000,scaph_host_power_microwatts,192.168.2.128:8080,scaphandre,powercap_rapl_psys
18:58:06.457,72651076.000000,scaph_host_power_microwatts,192.168.2.128:8080,scaphandre,powercap_rapl_psys
18:58:07.793,72651076.000000,scaph_host_power_microwatts,192.168.2.128:8080,scaphandre,powercap_rapl_psys
18:58:09.043,74111932.000000,scaph_host_power_microwatts,192.168.2.128:8080,scaphandre,powercap_rapl_psys
18:58:10.178,74111932.000000,scaph_host_power_microwatts,192.168.2.128:8080,scaphandre,powercap_rapl_psys
18:58:11.614,74111932.000000,scaph_host_power_microwatts,192.168.2.128:8080,scaphandre,powercap_rapl_psys
18:58:12.782,74111932.000000,scaph_host_power_microwatts,192.168.2.128:8080,scaphandre,powercap_rapl_psys
18:58:13.902,69722175.000000,scaph_host_power_microwatts,192.168.2.128:8080,scaphandre,powercap_rapl_psys
18:58:15.119,69722175.000000,scaph_host_power_microwatts,192.168.2.128:8080,scaphandre,powercap_rapl_psys
18:58:16.312,69722175.000000,scaph_host_power_microwatts,192.168.2.128:8080,scaphandre,powercap_rapl_psys
18:58:17.690,69722175.000000,scaph_host_power_microwatts,192.168.2.128:8080,scaphandre,powercap_rapl_psys
18:58:18.825,69494317.000000,scaph_host_power_microwatts,192.168.2.128:8080,scaphandre,powercap_rapl_psys
18:58:19.961,69494317.000000,scaph_host_power_microwatts,192.168.2.128:8080,scaphandre,powercap_rapl_psys
18:58:21.139,69494317.000000,scaph_host_power_microwatts,192.168.2.128:8080,scaphandre,powercap_rapl_psys
18:58:22.402,69494317.000000,scaph_host_power_microwatts,192.168.2.128:8080,scaphandre,powercap_rapl_psys
18:58:23.505,60973834.000000,scaph_host_power_microwatts,192.168.2.128:8080,scaphandre,powercap_rapl_psys
18:58:24.647,60973834.000000,scaph_host_power_microwatts,192.168.2.128:8080,scaphandre,powercap_rapl_psys
18:58:26.458,60973834.000000,scaph_host_power_microwatts,192.168.2.128:8080,scaphandre,powercap_rapl_psys
18:58:27.551,60973834.000000,scaph_host_power_microwatts,192.168.2.128:8080,scaphandre,powercap_rapl_psys
18:58:28.919,66241729.000000,scaph_host_power_microwatts,192.168.2.128:8080,scaphandre,powercap_rapl_psys
18:58:30.079,66241729.000000,scaph_host_power_microwatts,192.168.2.128:8080,scaphandre,powercap_rapl_psys
18:58:31.221,66241729.000000,scaph_host_power_microwatts,192.168.2.128:8080,scaphandre,powercap_rapl_psys
18:58:32.613,66241729.000000,scaph_host_power_microwatts,192.168.2.128:8080,scaphandre,powercap_rapl_psys
18:58:33.772,67718386.000000,scaph_host_power_microwatts,192.168.2.128:8080,scaphandre,powercap_rapl_psys
18:58:35.145,67718386.000000,scaph_host_power_microwatts,192.168.2.128:8080,scaphandre,powercap_rapl_psys
18:58:36.263,67718386.000000,scaph_host_power_microwatts,192.168.2.128:8080,scaphandre,powercap_rapl_psys
18:58:37.588,67718386.000000,scaph_host_power_microwatts,192.168.2.128:8080,scaphandre,powercap_rapl_psys
18:58:38.739,70649385.000000,scaph_host_power_microwatts,192.168.2.128:8080,scaphandre,powercap_rapl_psys
18:58:40.015,70649385.000000,scaph_host_power_microwatts,192.168.2.128:8080,scaphandre,powercap_rapl_psys
18:58:41.584,70649385.000000,scaph_host_power_microwatts,192.168.2.128:8080,scaphandre,powercap_rapl_psys
18:58:42.708,70649385.000000,scaph_host_power_microwatts,192.168.2.128:8080,scaphandre,powercap_rapl_psys
18:58:43.836,68107553.000000,scaph_host_power_microwatts,192.168.2.128:8080,scaphandre,powercap_rapl_psys
18:58:44.951,68107553.000000,scaph_host_power_microwatts,192.168.2.128:8080,scaphandre,powercap_rapl_psys
18:58:46.127,68107553.000000,scaph_host_power_microwatts,192.168.2.128:8080,scaphandre,powercap_rapl_psys
18:58:47.301,68107553.000000,scaph_host_power_microwatts,192.168.2.128:8080,scaphandre,powercap_rapl_psys
18:58:48.756,71816503.000000,scaph_host_power_microwatts,192.168.2.128:8080,scaphandre,powercap_rapl_psys
18:58:49.876,71816503.000000,scaph_host_power_microwatts,192.168.2.128:8080,scaphandre,powercap_rapl_psys
18:58:51.401,71816503.000000,scaph_host_power_microwatts,192.168.2.128:8080,scaphandre,powercap_rapl_psys
18:58:52.636,71816503.000000,scaph_host_power_microwatts,192.168.2.128:8080,scaphandre,powercap_rapl_psys
18:58:53.760,64182466.000000,scaph_host_power_microwatts,192.168.2.128:8080,scaphandre,powercap_rapl_psys
18:58:54.882,64182466.000000,scaph_host_power_microwatts,192.168.2.128:8080,scaphandre,powercap_rapl_psys
18:58:56.068,64182466.000000,scaph_host_power_microwatts,192.168.2.128:8080,scaphandre,powercap_rapl_psys
