timestamp,value,__name__,instance,job
18:57:16.451,0.000000,node_nfsd_disk_bytes_read_total,192.168.2.128:9100,node exporter
18:57:17.550,0.000000,node_nfsd_disk_bytes_read_total,192.168.2.128:9100,node exporter
18:57:18.634,0.000000,node_nfsd_disk_bytes_read_total,192.168.2.128:9100,node exporter
18:57:19.717,0.000000,node_nfsd_disk_bytes_read_total,192.168.2.128:9100,node exporter
18:57:20.887,0.000000,node_nfsd_disk_bytes_read_total,192.168.2.128:9100,node exporter
18:57:22.086,0.000000,node_nfsd_disk_bytes_read_total,192.168.2.128:9100,node exporter
18:57:23.195,0.000000,node_nfsd_disk_bytes_read_total,192.168.2.128:9100,node exporter
18:57:24.317,0.000000,node_nfsd_disk_bytes_read_total,192.168.2.128:9100,node exporter
18:57:25.589,0.000000,node_nfsd_disk_bytes_read_total,192.168.2.128:9100,node exporter
18:57:26.669,0.000000,node_nfsd_disk_bytes_read_total,192.168.2.128:9100,node exporter
18:57:27.806,0.000000,node_nfsd_disk_bytes_read_total,192.168.2.128:9100,node exporter
18:57:28.887,0.000000,node_nfsd_disk_bytes_read_total,192.168.2.128:9100,node exporter
18:57:29.973,0.000000,node_nfsd_disk_bytes_read_total,192.168.2.128:9100,node exporter
18:57:31.128,0.000000,node_nfsd_disk_bytes_read_total,192.168.2.128:9100,node exporter
18:57:32.211,0.000000,node_nfsd_disk_bytes_read_total,192.168.2.128:9100,node exporter
18:57:33.296,0.000000,node_nfsd_disk_bytes_read_total,192.168.2.128:9100,node exporter
18:57:34.392,0.000000,node_nfsd_disk_bytes_read_total,192.168.2.128:9100,node exporter
18:57:36.109,0.000000,node_nfsd_disk_bytes_read_total,192.168.2.128:9100,node exporter
18:57:37.409,0.000000,node_nfsd_disk_bytes_read_total,192.168.2.128:9100,node exporter
18:57:38.761,0.000000,node_nfsd_disk_bytes_read_total,192.168.2.128:9100,node exporter
18:57:40.379,0.000000,node_nfsd_disk_bytes_read_total,192.168.2.128:9100,node exporter
18:57:41.661,0.000000,node_nfsd_disk_bytes_read_total,192.168.2.128:9100,node exporter
18:57:43.044,0.000000,node_nfsd_disk_bytes_read_total,192.168.2.128:9100,node exporter
18:57:44.224,0.000000,node_nfsd_disk_bytes_read_total,192.168.2.128:9100,node exporter
18:57:45.839,0.000000,node_nfsd_disk_bytes_read_total,192.168.2.128:9100,node exporter
18:57:47.094,0.000000,node_nfsd_disk_bytes_read_total,192.168.2.128:9100,node exporter
18:57:48.467,0.000000,node_nfsd_disk_bytes_read_total,192.168.2.128:9100,node exporter
18:57:49.572,0.000000,node_nfsd_disk_bytes_read_total,192.168.2.128:9100,node exporter
18:57:51.085,0.000000,node_nfsd_disk_bytes_read_total,192.168.2.128:9100,node exporter
18:57:52.453,0.000000,node_nfsd_disk_bytes_read_total,192.168.2.128:9100,node exporter
18:57:53.634,0.000000,node_nfsd_disk_bytes_read_total,192.168.2.128:9100,node exporter
18:57:54.964,0.000000,node_nfsd_disk_bytes_read_total,192.168.2.128:9100,node exporter
18:57:56.228,0.000000,node_nfsd_disk_bytes_read_total,192.168.2.128:9100,node exporter
18:57:57.485,0.000000,node_nfsd_disk_bytes_read_total,192.168.2.128:9100,node exporter
18:57:58.785,0.000000,node_nfsd_disk_bytes_read_total,192.168.2.128:9100,node exporter
18:58:00.090,0.000000,node_nfsd_disk_bytes_read_total,192.168.2.128:9100,node exporter
18:58:01.396,0.000000,node_nfsd_disk_bytes_read_total,192.168.2.128:9100,node exporter
18:58:02.679,0.000000,node_nfsd_disk_bytes_read_total,192.168.2.128:9100,node exporter
18:58:03.979,0.000000,node_nfsd_disk_bytes_read_total,192.168.2.128:9100,node exporter
18:58:05.205,0.000000,node_nfsd_disk_bytes_read_total,192.168.2.128:9100,node exporter
18:58:06.458,0.000000,node_nfsd_disk_bytes_read_total,192.168.2.128:9100,node exporter
18:58:07.793,0.000000,node_nfsd_disk_bytes_read_total,192.168.2.128:9100,node exporter
18:58:09.043,0.000000,node_nfsd_disk_bytes_read_total,192.168.2.128:9100,node exporter
18:58:10.179,0.000000,node_nfsd_disk_bytes_read_total,192.168.2.128:9100,node exporter
18:58:11.611,0.000000,node_nfsd_disk_bytes_read_total,192.168.2.128:9100,node exporter
18:58:12.782,0.000000,node_nfsd_disk_bytes_read_total,192.168.2.128:9100,node exporter
18:58:13.902,0.000000,node_nfsd_disk_bytes_read_total,192.168.2.128:9100,node exporter
18:58:15.119,0.000000,node_nfsd_disk_bytes_read_total,192.168.2.128:9100,node exporter
18:58:16.306,0.000000,node_nfsd_disk_bytes_read_total,192.168.2.128:9100,node exporter
18:58:17.690,0.000000,node_nfsd_disk_bytes_read_total,192.168.2.128:9100,node exporter
18:58:18.827,0.000000,node_nfsd_disk_bytes_read_total,192.168.2.128:9100,node exporter
18:58:19.961,0.000000,node_nfsd_disk_bytes_read_total,192.168.2.128:9100,node exporter
18:58:21.129,0.000000,node_nfsd_disk_bytes_read_total,192.168.2.128:9100,node exporter
18:58:22.401,0.000000,node_nfsd_disk_bytes_read_total,192.168.2.128:9100,node exporter
18:58:23.507,0.000000,node_nfsd_disk_bytes_read_total,192.168.2.128:9100,node exporter
18:58:24.647,0.000000,node_nfsd_disk_bytes_read_total,192.168.2.128:9100,node exporter
18:58:26.458,0.000000,node_nfsd_disk_bytes_read_total,192.168.2.128:9100,node exporter
18:58:27.552,0.000000,node_nfsd_disk_bytes_read_total,192.168.2.128:9100,node exporter
18:58:28.919,0.000000,node_nfsd_disk_bytes_read_total,192.168.2.128:9100,node exporter
18:58:30.074,0.000000,node_nfsd_disk_bytes_read_total,192.168.2.128:9100,node exporter
18:58:31.222,0.000000,node_nfsd_disk_bytes_read_total,192.168.2.128:9100,node exporter
18:58:32.613,0.000000,node_nfsd_disk_bytes_read_total,192.168.2.128:9100,node exporter
18:58:33.769,0.000000,node_nfsd_disk_bytes_read_total,192.168.2.128:9100,node exporter
18:58:35.146,0.000000,node_nfsd_disk_bytes_read_total,192.168.2.128:9100,node exporter
18:58:36.261,0.000000,node_nfsd_disk_bytes_read_total,192.168.2.128:9100,node exporter
18:58:37.586,0.000000,node_nfsd_disk_bytes_read_total,192.168.2.128:9100,node exporter
18:58:38.742,0.000000,node_nfsd_disk_bytes_read_total,192.168.2.128:9100,node exporter
18:58:40.016,0.000000,node_nfsd_disk_bytes_read_total,192.168.2.128:9100,node exporter
18:58:41.585,0.000000,node_nfsd_disk_bytes_read_total,192.168.2.128:9100,node exporter
18:58:42.708,0.000000,node_nfsd_disk_bytes_read_total,192.168.2.128:9100,node exporter
18:58:43.836,0.000000,node_nfsd_disk_bytes_read_total,192.168.2.128:9100,node exporter
18:58:44.951,0.000000,node_nfsd_disk_bytes_read_total,192.168.2.128:9100,node exporter
18:58:46.127,0.000000,node_nfsd_disk_bytes_read_total,192.168.2.128:9100,node exporter
18:58:47.305,0.000000,node_nfsd_disk_bytes_read_total,192.168.2.128:9100,node exporter
18:58:48.747,0.000000,node_nfsd_disk_bytes_read_total,192.168.2.128:9100,node exporter
18:58:49.876,0.000000,node_nfsd_disk_bytes_read_total,192.168.2.128:9100,node exporter
18:58:51.400,0.000000,node_nfsd_disk_bytes_read_total,192.168.2.128:9100,node exporter
18:58:52.636,0.000000,node_nfsd_disk_bytes_read_total,192.168.2.128:9100,node exporter
18:58:53.769,0.000000,node_nfsd_disk_bytes_read_total,192.168.2.128:9100,node exporter
18:58:54.879,0.000000,node_nfsd_disk_bytes_read_total,192.168.2.128:9100,node exporter
18:58:56.069,0.000000,node_nfsd_disk_bytes_read_total,192.168.2.128:9100,node exporter
18:58:57.223,0.000000,node_nfsd_disk_bytes_read_total,192.168.2.128:9100,node exporter
18:58:58.431,0.000000,node_nfsd_disk_bytes_read_total,192.168.2.128:9100,node exporter
18:58:59.541,0.000000,node_nfsd_disk_bytes_read_total,192.168.2.128:9100,node exporter
18:59:00.642,0.000000,node_nfsd_disk_bytes_read_total,192.168.2.128:9100,node exporter
18:59:01.765,0.000000,node_nfsd_disk_bytes_read_total,192.168.2.128:9100,node exporter
18:59:02.845,0.000000,node_nfsd_disk_bytes_read_total,192.168.2.128:9100,node exporter
18:59:03.949,0.000000,node_nfsd_disk_bytes_read_total,192.168.2.128:9100,node exporter
18:59:05.166,0.000000,node_nfsd_disk_bytes_read_total,192.168.2.128:9100,node exporter
18:59:06.259,0.000000,node_nfsd_disk_bytes_read_total,192.168.2.128:9100,node exporter
