timestamp,value,__name__,cpu,instance,job,mode
18:55:55.555,0.000000,node_cpu_seconds_total,5,192.168.2.128:9100,node exporter,steal
18:55:55.555,42270.750000,node_cpu_seconds_total,5,192.168.2.128:9100,node exporter,system
18:55:55.555,163970.190000,node_cpu_seconds_total,5,192.168.2.128:9100,node exporter,user
18:55:55.555,816949.620000,node_cpu_seconds_total,6,192.168.2.128:9100,node exporter,idle
18:55:55.555,5788.840000,node_cpu_seconds_total,6,192.168.2.128:9100,node exporter,iowait
18:55:55.555,0.000000,node_cpu_seconds_total,6,192.168.2.128:9100,node exporter,irq
18:55:55.555,6.750000,node_cpu_seconds_total,6,192.168.2.128:9100,node exporter,nice
18:55:55.555,157.810000,node_cpu_seconds_total,6,192.168.2.128:9100,node exporter,softirq
18:55:55.555,0.000000,node_cpu_seconds_total,6,192.168.2.128:9100,node exporter,steal
18:55:55.555,35183.690000,node_cpu_seconds_total,6,192.168.2.128:9100,node exporter,system
18:55:55.555,167161.800000,node_cpu_seconds_total,6,192.168.2.128:9100,node exporter,user
18:55:55.555,816388.340000,node_cpu_seconds_total,7,192.168.2.128:9100,node exporter,idle
18:55:55.555,5434.020000,node_cpu_seconds_total,7,192.168.2.128:9100,node exporter,iowait
18:55:55.555,0.000000,node_cpu_seconds_total,7,192.168.2.128:9100,node exporter,irq
18:55:55.555,7.090000,node_cpu_seconds_total,7,192.168.2.128:9100,node exporter,nice
18:55:55.555,179.890000,node_cpu_seconds_total,7,192.168.2.128:9100,node exporter,softirq
18:55:55.555,0.000000,node_cpu_seconds_total,7,192.168.2.128:9100,node exporter,steal
18:55:55.555,39683.260000,node_cpu_seconds_total,7,192.168.2.128:9100,node exporter,system
18:55:55.555,163410.490000,node_cpu_seconds_total,7,192.168.2.128:9100,node exporter,user
18:55:55.555,815890.210000,node_cpu_seconds_total,8,192.168.2.128:9100,node exporter,idle
18:55:55.555,5550.400000,node_cpu_seconds_total,8,192.168.2.128:9100,node exporter,iowait
18:55:55.555,0.000000,node_cpu_seconds_total,8,192.168.2.128:9100,node exporter,irq
18:55:55.555,11.020000,node_cpu_seconds_total,8,192.168.2.128:9100,node exporter,nice
18:55:55.555,145.930000,node_cpu_seconds_total,8,192.168.2.128:9100,node exporter,softirq
18:55:55.555,0.000000,node_cpu_seconds_total,8,192.168.2.128:9100,node exporter,steal
18:55:55.555,39871.280000,node_cpu_seconds_total,8,192.168.2.128:9100,node exporter,system
18:55:55.555,163842.470000,node_cpu_seconds_total,8,192.168.2.128:9100,node exporter,user
18:55:55.555,815234.660000,node_cpu_seconds_total,9,192.168.2.128:9100,node exporter,idle
18:55:55.555,5379.150000,node_cpu_seconds_total,9,192.168.2.128:9100,node exporter,iowait
18:55:55.555,0.000000,node_cpu_seconds_total,9,192.168.2.128:9100,node exporter,irq
18:55:55.555,5.520000,node_cpu_seconds_total,9,192.168.2.128:9100,node exporter,nice
18:55:55.555,402.260000,node_cpu_seconds_total,9,192.168.2.128:9100,node exporter,softirq
18:55:55.555,0.000000,node_cpu_seconds_total,9,192.168.2.128:9100,node exporter,steal
18:55:55.555,39918.920000,node_cpu_seconds_total,9,192.168.2.128:9100,node exporter,system
18:55:55.555,164240.390000,node_cpu_seconds_total,9,192.168.2.128:9100,node exporter,user
18:55:56.623,823796.820000,node_cpu_seconds_total,0,192.168.2.128:9100,node exporter,idle
18:55:56.623,5758.150000,node_cpu_seconds_total,0,192.168.2.128:9100,node exporter,iowait
18:55:56.623,0.000000,node_cpu_seconds_total,0,192.168.2.128:9100,node exporter,irq
18:55:56.623,5.070000,node_cpu_seconds_total,0,192.168.2.128:9100,node exporter,nice
18:55:56.623,263.560000,node_cpu_seconds_total,0,192.168.2.128:9100,node exporter,softirq
18:55:56.623,0.000000,node_cpu_seconds_total,0,192.168.2.128:9100,node exporter,steal
18:55:56.623,35551.720000,node_cpu_seconds_total,0,192.168.2.128:9100,node exporter,system
18:55:56.623,158877.600000,node_cpu_seconds_total,0,192.168.2.128:9100,node exporter,user
18:55:56.623,800917.770000,node_cpu_seconds_total,1,192.168.2.128:9100,node exporter,idle
18:55:56.623,6334.770000,node_cpu_seconds_total,1,192.168.2.128:9100,node exporter,iowait
18:55:56.623,0.000000,node_cpu_seconds_total,1,192.168.2.128:9100,node exporter,irq
18:55:56.623,10.490000,node_cpu_seconds_total,1,192.168.2.128:9100,node exporter,nice
18:55:56.623,960.310000,node_cpu_seconds_total,1,192.168.2.128:9100,node exporter,softirq
18:55:56.623,0.000000,node_cpu_seconds_total,1,192.168.2.128:9100,node exporter,steal
18:55:56.623,44302.840000,node_cpu_seconds_total,1,192.168.2.128:9100,node exporter,system
18:55:56.623,165988.620000,node_cpu_seconds_total,1,192.168.2.128:9100,node exporter,user
18:55:56.623,812866.560000,node_cpu_seconds_total,10,192.168.2.128:9100,node exporter,idle
18:55:56.623,5396.000000,node_cpu_seconds_total,10,192.168.2.128:9100,node exporter,iowait
18:55:56.623,0.000000,node_cpu_seconds_total,10,192.168.2.128:9100,node exporter,irq
18:55:56.623,3.630000,node_cpu_seconds_total,10,192.168.2.128:9100,node exporter,nice
18:55:56.623,202.980000,node_cpu_seconds_total,10,192.168.2.128:9100,node exporter,softirq
18:55:56.623,0.000000,node_cpu_seconds_total,10,192.168.2.128:9100,node exporter,steal
18:55:56.623,41025.690000,node_cpu_seconds_total,10,192.168.2.128:9100,node exporter,system
18:55:56.623,165771.490000,node_cpu_seconds_total,10,192.168.2.128:9100,node exporter,user
18:55:56.623,814654.290000,node_cpu_seconds_total,11,192.168.2.128:9100,node exporter,idle
18:55:56.623,5972.390000,node_cpu_seconds_total,11,192.168.2.128:9100,node exporter,iowait
18:55:56.623,0.000000,node_cpu_seconds_total,11,192.168.2.128:9100,node exporter,irq
18:55:56.623,8.660000,node_cpu_seconds_total,11,192.168.2.128:9100,node exporter,nice
18:55:56.623,244.030000,node_cpu_seconds_total,11,192.168.2.128:9100,node exporter,softirq
18:55:56.623,0.000000,node_cpu_seconds_total,11,192.168.2.128:9100,node exporter,steal
18:55:56.623,40409.620000,node_cpu_seconds_total,11,192.168.2.128:9100,node exporter,system
18:55:56.623,163858.770000,node_cpu_seconds_total,11,192.168.2.128:9100,node exporter,user
18:55:56.623,810940.310000,node_cpu_seconds_total,2,192.168.2.128:9100,node exporter,idle
18:55:56.623,6072.190000,node_cpu_seconds_total,2,192.168.2.128:9100,node exporter,iowait
18:55:56.623,0.000000,node_cpu_seconds_total,2,192.168.2.128:9100,node exporter,irq
18:55:56.623,7.290000,node_cpu_seconds_total,2,192.168.2.128:9100,node exporter,nice
18:55:56.623,177.060000,node_cpu_seconds_total,2,192.168.2.128:9100,node exporter,softirq
18:55:56.623,0.000000,node_cpu_seconds_total,2,192.168.2.128:9100,node exporter,steal
18:55:56.623,42772.800000,node_cpu_seconds_total,2,192.168.2.128:9100,node exporter,system
18:55:56.623,165207.100000,node_cpu_seconds_total,2,192.168.2.128:9100,node exporter,user
18:55:56.623,812062.790000,node_cpu_seconds_total,3,192.168.2.128:9100,node exporter,idle
18:55:56.623,5867.580000,node_cpu_seconds_total,3,192.168.2.128:9100,node exporter,iowait
18:55:56.623,0.000000,node_cpu_seconds_total,3,192.168.2.128:9100,node exporter,irq
18:55:56.623,8.240000,node_cpu_seconds_total,3,192.168.2.128:9100,node exporter,nice
18:55:56.623,186.100000,node_cpu_seconds_total,3,192.168.2.128:9100,node exporter,softirq
18:55:56.623,0.000000,node_cpu_seconds_total,3,192.168.2.128:9100,node exporter,steal
18:55:56.623,42215.610000,node_cpu_seconds_total,3,192.168.2.128:9100,node exporter,system
18:55:56.623,164860.490000,node_cpu_seconds_total,3,192.168.2.128:9100,node exporter,user
18:55:56.623,814432.150000,node_cpu_seconds_total,4,192.168.2.128:9100,node exporter,idle
18:55:56.623,5827.630000,node_cpu_seconds_total,4,192.168.2.128:9100,node exporter,iowait
18:55:56.623,0.000000,node_cpu_seconds_total,4,192.168.2.128:9100,node exporter,irq
18:55:56.623,10.090000,node_cpu_seconds_total,4,192.168.2.128:9100,node exporter,nice
18:55:56.623,167.250000,node_cpu_seconds_total,4,192.168.2.128:9100,node exporter,softirq
18:55:56.623,0.000000,node_cpu_seconds_total,4,192.168.2.128:9100,node exporter,steal
18:55:56.623,41634.720000,node_cpu_seconds_total,4,192.168.2.128:9100,node exporter,system
18:55:56.623,163110.970000,node_cpu_seconds_total,4,192.168.2.128:9100,node exporter,user
18:55:56.623,812842.810000,node_cpu_seconds_total,5,192.168.2.128:9100,node exporter,idle
18:55:56.623,5829.650000,node_cpu_seconds_total,5,192.168.2.128:9100,node exporter,iowait
18:55:56.623,0.000000,node_cpu_seconds_total,5,192.168.2.128:9100,node exporter,irq
18:55:56.623,5.910000,node_cpu_seconds_total,5,192.168.2.128:9100,node exporter,nice
18:55:56.623,217.320000,node_cpu_seconds_total,5,192.168.2.128:9100,node exporter,softirq
18:55:56.623,0.000000,node_cpu_seconds_total,5,192.168.2.128:9100,node exporter,steal
18:55:56.623,42270.800000,node_cpu_seconds_total,5,192.168.2.128:9100,node exporter,system
18:55:56.623,163970.310000,node_cpu_seconds_total,5,192.168.2.128:9100,node exporter,user
18:55:56.623,816949.620000,node_cpu_seconds_total,6,192.168.2.128:9100,node exporter,idle
18:55:56.623,5788.860000,node_cpu_seconds_total,6,192.168.2.128:9100,node exporter,iowait
18:55:56.623,0.000000,node_cpu_seconds_total,6,192.168.2.128:9100,node exporter,irq
18:55:56.623,6.750000,node_cpu_seconds_total,6,192.168.2.128:9100,node exporter,nice
18:55:56.623,157.810000,node_cpu_seconds_total,6,192.168.2.128:9100,node exporter,softirq
18:55:56.623,0.000000,node_cpu_seconds_total,6,192.168.2.128:9100,node exporter,steal
18:55:56.623,35183.760000,node_cpu_seconds_total,6,192.168.2.128:9100,node exporter,system
18:55:56.623,167162.720000,node_cpu_seconds_total,6,192.168.2.128:9100,node exporter,user
18:55:56.623,816389.240000,node_cpu_seconds_total,7,192.168.2.128:9100,node exporter,idle
18:55:56.623,5434.020000,node_cpu_seconds_total,7,192.168.2.128:9100,node exporter,iowait
18:55:56.623,0.000000,node_cpu_seconds_total,7,192.168.2.128:9100,node exporter,irq
18:55:56.623,7.090000,node_cpu_seconds_total,7,192.168.2.128:9100,node exporter,nice
18:55:56.623,179.900000,node_cpu_seconds_total,7,192.168.2.128:9100,node exporter,softirq
18:55:56.623,0.000000,node_cpu_seconds_total,7,192.168.2.128:9100,node exporter,steal
18:55:56.623,39683.270000,node_cpu_seconds_total,7,192.168.2.128:9100,node exporter,system
18:55:56.623,163410.580000,node_cpu_seconds_total,7,192.168.2.128:9100,node exporter,user
18:55:56.623,815891.140000,node_cpu_seconds_total,8,192.168.2.128:9100,node exporter,idle
18:55:56.623,5550.400000,node_cpu_seconds_total,8,192.168.2.128:9100,node exporter,iowait
18:55:56.623,0.000000,node_cpu_seconds_total,8,192.168.2.128:9100,node exporter,irq
18:55:56.623,11.020000,node_cpu_seconds_total,8,192.168.2.128:9100,node exporter,nice
18:55:56.623,145.930000,node_cpu_seconds_total,8,192.168.2.128:9100,node exporter,softirq
18:55:56.623,0.000000,node_cpu_seconds_total,8,192.168.2.128:9100,node exporter,steal
18:55:56.623,39871.290000,node_cpu_seconds_total,8,192.168.2.128:9100,node exporter,system
18:55:56.623,163842.530000,node_cpu_seconds_total,8,192.168.2.128:9100,node exporter,user
18:55:56.623,815235.610000,node_cpu_seconds_total,9,192.168.2.128:9100,node exporter,idle
18:55:56.623,5379.150000,node_cpu_seconds_total,9,192.168.2.128:9100,node exporter,iowait
18:55:56.623,0.000000,node_cpu_seconds_total,9,192.168.2.128:9100,node exporter,irq
18:55:56.623,5.520000,node_cpu_seconds_total,9,192.168.2.128:9100,node exporter,nice
18:55:56.623,402.260000,node_cpu_seconds_total,9,192.168.2.128:9100,node exporter,softirq
18:55:56.623,0.000000,node_cpu_seconds_total,9,192.168.2.128:9100,node exporter,steal
18:55:56.623,39918.930000,node_cpu_seconds_total,9,192.168.2.128:9100,node exporter,system
18:55:56.623,164240.430000,node_cpu_seconds_total,9,192.168.2.128:9100,node exporter,user
18:55:57.721,823796.820000,node_cpu_seconds_total,0,192.168.2.128:9100,node exporter,idle
18:55:57.721,5758.150000,node_cpu_seconds_total,0,192.168.2.128:9100,node exporter,iowait
18:55:57.721,0.000000,node_cpu_seconds_total,0,192.168.2.128:9100,node exporter,irq
18:55:57.721,5.070000,node_cpu_seconds_total,0,192.168.2.128:9100,node exporter,nice
18:55:57.721,263.560000,node_cpu_seconds_total,0,192.168.2.128:9100,node exporter,softirq
18:55:57.721,0.000000,node_cpu_seconds_total,0,192.168.2.128:9100,node exporter,steal
18:55:57.721,35551.720000,node_cpu_seconds_total,0,192.168.2.128:9100,node exporter,system
18:55:57.721,158878.600000,node_cpu_seconds_total,0,192.168.2.128:9100,node exporter,user
18:55:57.721,800918.690000,node_cpu_seconds_total,1,192.168.2.128:9100,node exporter,idle
18:55:57.721,6334.770000,node_cpu_seconds_total,1,192.168.2.128:9100,node exporter,iowait
18:55:57.721,0.000000,node_cpu_seconds_total,1,192.168.2.128:9100,node exporter,irq
18:55:57.721,10.490000,node_cpu_seconds_total,1,192.168.2.128:9100,node exporter,nice
