timestamp,value,__name__,instance,job,value_source
18:58:36.262,26624987992.000000,scaph_host_energy_microjoules,192.168.2.128:8080,scaphandre,powercap_rapl_psys
18:58:37.587,26624987992.000000,scaph_host_energy_microjoules,192.168.2.128:8080,scaphandre,powercap_rapl_psys
18:58:38.739,26976579194.000000,scaph_host_energy_microjoules,192.168.2.128:8080,scaphandre,powercap_rapl_psys
18:58:40.008,26976579194.000000,scaph_host_energy_microjoules,192.168.2.128:8080,scaphandre,powercap_rapl_psys
18:58:41.584,26976579194.000000,scaph_host_energy_microjoules,192.168.2.128:8080,scaphandre,powercap_rapl_psys
18:58:42.708,26976579194.000000,scaph_host_energy_microjoules,192.168.2.128:8080,scaphandre,powercap_rapl_psys
18:58:43.836,27317587476.000000,scaph_host_energy_microjoules,192.168.2.128:8080,scaphandre,powercap_rapl_psys
18:58:44.951,27317587476.000000,scaph_host_energy_microjoules,192.168.2.128:8080,scaphandre,powercap_rapl_psys
18:58:46.127,27317587476.000000,scaph_host_energy_microjoules,192.168.2.128:8080,scaphandre,powercap_rapl_psys
18:58:47.305,27317587476.000000,scaph_host_energy_microjoules,192.168.2.128:8080,scaphandre,powercap_rapl_psys
18:58:48.748,27676119456.000000,scaph_host_energy_microjoules,192.168.2.128:8080,scaphandre,powercap_rapl_psys
18:58:49.876,27676119456.000000,scaph_host_energy_microjoules,192.168.2.128:8080,scaphandre,powercap_rapl_psys
18:58:51.400,27676119456.000000,scaph_host_energy_microjoules,192.168.2.128:8080,scaphandre,powercap_rapl_psys
18:58:52.638,27676119456.000000,scaph_host_energy_microjoules,192.168.2.128:8080,scaphandre,powercap_rapl_psys
18:58:53.761,27998004557.000000,scaph_host_energy_microjoules,192.168.2.128:8080,scaphandre,powercap_rapl_psys
18:58:54.882,27998004557.000000,scaph_host_energy_microjoules,192.168.2.128:8080,scaphandre,powercap_rapl_psys
18:58:56.069,27998004557.000000,scaph_host_energy_microjoules,192.168.2.128:8080,scaphandre,powercap_rapl_psys
18:58:57.223,27998004557.000000,scaph_host_energy_microjoules,192.168.2.128:8080,scaphandre,powercap_rapl_psys
18:58:58.427,27998004557.000000,scaph_host_energy_microjoules,192.168.2.128:8080,scaphandre,powercap_rapl_psys
18:58:59.540,28305049853.000000,scaph_host_energy_microjoules,192.168.2.128:8080,scaphandre,powercap_rapl_psys
18:59:00.641,28305049853.000000,scaph_host_energy_microjoules,192.168.2.128:8080,scaphandre,powercap_rapl_psys
18:59:01.750,28305049853.000000,scaph_host_energy_microjoules,192.168.2.128:8080,scaphandre,powercap_rapl_psys
18:59:02.847,28305049853.000000,scaph_host_energy_microjoules,192.168.2.128:8080,scaphandre,powercap_rapl_psys
18:59:03.949,28540991754.000000,scaph_host_energy_microjoules,192.168.2.128:8080,scaphandre,powercap_rapl_psys
18:59:05.165,28540991754.000000,scaph_host_energy_microjoules,192.168.2.128:8080,scaphandre,powercap_rapl_psys
