timestamp,value,__name__,instance,job,name,type
18:55:58.894,0.000000,node_cooling_device_cur_state,192.168.2.128:9100,node exporter,10,Processor
18:55:58.894,0.000000,node_cooling_device_cur_state,192.168.2.128:9100,node exporter,11,Processor
18:55:58.894,-1.000000,node_cooling_device_cur_state,192.168.2.128:9100,node exporter,12,intel_powerclamp
18:55:58.894,3.000000,node_cooling_device_cur_state,192.168.2.128:9100,node exporter,13,TCC Offset
18:55:58.894,0.000000,node_cooling_device_cur_state,192.168.2.128:9100,node exporter,2,Processor
18:55:58.894,0.000000,node_cooling_device_cur_state,192.168.2.128:9100,node exporter,3,Processor
18:55:58.894,0.000000,node_cooling_device_cur_state,192.168.2.128:9100,node exporter,4,Processor
18:55:58.894,0.000000,node_cooling_device_cur_state,192.168.2.128:9100,node exporter,5,Processor
18:55:58.894,0.000000,node_cooling_device_cur_state,192.168.2.128:9100,node exporter,6,Processor
18:55:58.894,0.000000,node_cooling_device_cur_state,192.168.2.128:9100,node exporter,7,Processor
18:55:58.894,0.000000,node_cooling_device_cur_state,192.168.2.128:9100,node exporter,8,Processor
18:55:58.894,0.000000,node_cooling_device_cur_state,192.168.2.128:9100,node exporter,9,Processor
18:55:59.982,0.000000,node_cooling_device_cur_state,192.168.2.128:9100,node exporter,0,Processor
18:55:59.982,0.000000,node_cooling_device_cur_state,192.168.2.128:9100,node exporter,1,Processor
18:55:59.982,0.000000,node_cooling_device_cur_state,192.168.2.128:9100,node exporter,10,Processor
18:55:59.982,0.000000,node_cooling_device_cur_state,192.168.2.128:9100,node exporter,11,Processor
18:55:59.982,-1.000000,node_cooling_device_cur_state,192.168.2.128:9100,node exporter,12,intel_powerclamp
18:55:59.982,3.000000,node_cooling_device_cur_state,192.168.2.128:9100,node exporter,13,TCC Offset
18:55:59.982,0.000000,node_cooling_device_cur_state,192.168.2.128:9100,node exporter,2,Processor
18:55:59.982,0.000000,node_cooling_device_cur_state,192.168.2.128:9100,node exporter,3,Processor
18:55:59.982,0.000000,node_cooling_device_cur_state,192.168.2.128:9100,node exporter,4,Processor
18:55:59.982,0.000000,node_cooling_device_cur_state,192.168.2.128:9100,node exporter,5,Processor
18:55:59.982,0.000000,node_cooling_device_cur_state,192.168.2.128:9100,node exporter,6,Processor
18:55:59.982,0.000000,node_cooling_device_cur_state,192.168.2.128:9100,node exporter,7,Processor
18:55:59.982,0.000000,node_cooling_device_cur_state,192.168.2.128:9100,node exporter,8,Processor
18:55:59.982,0.000000,node_cooling_device_cur_state,192.168.2.128:9100,node exporter,9,Processor
18:56:01.071,0.000000,node_cooling_device_cur_state,192.168.2.128:9100,node exporter,0,Processor
18:56:01.071,0.000000,node_cooling_device_cur_state,192.168.2.128:9100,node exporter,1,Processor
18:56:01.071,0.000000,node_cooling_device_cur_state,192.168.2.128:9100,node exporter,10,Processor
18:56:01.071,0.000000,node_cooling_device_cur_state,192.168.2.128:9100,node exporter,11,Processor
18:56:01.071,-1.000000,node_cooling_device_cur_state,192.168.2.128:9100,node exporter,12,intel_powerclamp
18:56:01.071,3.000000,node_cooling_device_cur_state,192.168.2.128:9100,node exporter,13,TCC Offset
18:56:01.071,0.000000,node_cooling_device_cur_state,192.168.2.128:9100,node exporter,2,Processor
18:56:01.071,0.000000,node_cooling_device_cur_state,192.168.2.128:9100,node exporter,3,Processor
18:56:01.071,0.000000,node_cooling_device_cur_state,192.168.2.128:9100,node exporter,4,Processor
18:56:01.071,0.000000,node_cooling_device_cur_state,192.168.2.128:9100,node exporter,5,Processor
18:56:01.071,0.000000,node_cooling_device_cur_state,192.168.2.128:9100,node exporter,6,Processor
18:56:01.071,0.000000,node_cooling_device_cur_state,192.168.2.128:9100,node exporter,7,Processor
18:56:01.071,0.000000,node_cooling_device_cur_state,192.168.2.128:9100,node exporter,8,Processor
18:56:01.071,0.000000,node_cooling_device_cur_state,192.168.2.128:9100,node exporter,9,Processor
18:56:02.167,0.000000,node_cooling_device_cur_state,192.168.2.128:9100,node exporter,0,Processor
18:56:02.167,0.000000,node_cooling_device_cur_state,192.168.2.128:9100,node exporter,1,Processor
18:56:02.167,0.000000,node_cooling_device_cur_state,192.168.2.128:9100,node exporter,10,Processor
18:56:02.167,0.000000,node_cooling_device_cur_state,192.168.2.128:9100,node exporter,11,Processor
18:56:02.167,-1.000000,node_cooling_device_cur_state,192.168.2.128:9100,node exporter,12,intel_powerclamp
18:56:02.167,3.000000,node_cooling_device_cur_state,192.168.2.128:9100,node exporter,13,TCC Offset
18:56:02.167,0.000000,node_cooling_device_cur_state,192.168.2.128:9100,node exporter,2,Processor
18:56:02.167,0.000000,node_cooling_device_cur_state,192.168.2.128:9100,node exporter,3,Processor
18:56:02.167,0.000000,node_cooling_device_cur_state,192.168.2.128:9100,node exporter,4,Processor
18:56:02.167,0.000000,node_cooling_device_cur_state,192.168.2.128:9100,node exporter,5,Processor
18:56:02.167,0.000000,node_cooling_device_cur_state,192.168.2.128:9100,node exporter,6,Processor
18:56:02.167,0.000000,node_cooling_device_cur_state,192.168.2.128:9100,node exporter,7,Processor
18:56:02.167,0.000000,node_cooling_device_cur_state,192.168.2.128:9100,node exporter,8,Processor
18:56:02.167,0.000000,node_cooling_device_cur_state,192.168.2.128:9100,node exporter,9,Processor
18:56:03.262,0.000000,node_cooling_device_cur_state,192.168.2.128:9100,node exporter,0,Processor
18:56:03.262,0.000000,node_cooling_device_cur_state,192.168.2.128:9100,node exporter,1,Processor
18:56:03.262,0.000000,node_cooling_device_cur_state,192.168.2.128:9100,node exporter,10,Processor
18:56:03.262,0.000000,node_cooling_device_cur_state,192.168.2.128:9100,node exporter,11,Processor
18:56:03.262,-1.000000,node_cooling_device_cur_state,192.168.2.128:9100,node exporter,12,intel_powerclamp
18:56:03.262,3.000000,node_cooling_device_cur_state,192.168.2.128:9100,node exporter,13,TCC Offset
18:56:03.262,0.000000,node_cooling_device_cur_state,192.168.2.128:9100,node exporter,2,Processor
18:56:03.262,0.000000,node_cooling_device_cur_state,192.168.2.128:9100,node exporter,3,Processor
18:56:03.262,0.000000,node_cooling_device_cur_state,192.168.2.128:9100,node exporter,4,Processor
18:56:03.262,0.000000,node_cooling_device_cur_state,192.168.2.128:9100,node exporter,5,Processor
18:56:03.262,0.000000,node_cooling_device_cur_state,192.168.2.128:9100,node exporter,6,Processor
18:56:03.262,0.000000,node_cooling_device_cur_state,192.168.2.128:9100,node exporter,7,Processor
18:56:03.262,0.000000,node_cooling_device_cur_state,192.168.2.128:9100,node exporter,8,Processor
18:56:03.262,0.000000,node_cooling_device_cur_state,192.168.2.128:9100,node exporter,9,Processor
18:56:04.337,0.000000,node_cooling_device_cur_state,192.168.2.128:9100,node exporter,0,Processor
18:56:04.337,0.000000,node_cooling_device_cur_state,192.168.2.128:9100,node exporter,1,Processor
18:56:04.337,0.000000,node_cooling_device_cur_state,192.168.2.128:9100,node exporter,10,Processor
18:56:04.337,0.000000,node_cooling_device_cur_state,192.168.2.128:9100,node exporter,11,Processor
18:56:04.337,-1.000000,node_cooling_device_cur_state,192.168.2.128:9100,node exporter,12,intel_powerclamp
18:56:04.337,3.000000,node_cooling_device_cur_state,192.168.2.128:9100,node exporter,13,TCC Offset
18:56:04.337,0.000000,node_cooling_device_cur_state,192.168.2.128:9100,node exporter,2,Processor
18:56:04.337,0.000000,node_cooling_device_cur_state,192.168.2.128:9100,node exporter,3,Processor
18:56:04.337,0.000000,node_cooling_device_cur_state,192.168.2.128:9100,node exporter,4,Processor
18:56:04.337,0.000000,node_cooling_device_cur_state,192.168.2.128:9100,node exporter,5,Processor
18:56:04.337,0.000000,node_cooling_device_cur_state,192.168.2.128:9100,node exporter,6,Processor
18:56:04.337,0.000000,node_cooling_device_cur_state,192.168.2.128:9100,node exporter,7,Processor
18:56:04.337,0.000000,node_cooling_device_cur_state,192.168.2.128:9100,node exporter,8,Processor
18:56:04.337,0.000000,node_cooling_device_cur_state,192.168.2.128:9100,node exporter,9,Processor
18:56:05.425,0.000000,node_cooling_device_cur_state,192.168.2.128:9100,node exporter,0,Processor
18:56:05.425,0.000000,node_cooling_device_cur_state,192.168.2.128:9100,node exporter,1,Processor
18:56:05.425,0.000000,node_cooling_device_cur_state,192.168.2.128:9100,node exporter,10,Processor
18:56:05.425,0.000000,node_cooling_device_cur_state,192.168.2.128:9100,node exporter,11,Processor
18:56:05.425,-1.000000,node_cooling_device_cur_state,192.168.2.128:9100,node exporter,12,intel_powerclamp
18:56:05.425,3.000000,node_cooling_device_cur_state,192.168.2.128:9100,node exporter,13,TCC Offset
18:56:05.425,0.000000,node_cooling_device_cur_state,192.168.2.128:9100,node exporter,2,Processor
18:56:05.425,0.000000,node_cooling_device_cur_state,192.168.2.128:9100,node exporter,3,Processor
18:56:05.425,0.000000,node_cooling_device_cur_state,192.168.2.128:9100,node exporter,4,Processor
18:56:05.425,0.000000,node_cooling_device_cur_state,192.168.2.128:9100,node exporter,5,Processor
18:56:05.425,0.000000,node_cooling_device_cur_state,192.168.2.128:9100,node exporter,6,Processor
18:56:05.425,0.000000,node_cooling_device_cur_state,192.168.2.128:9100,node exporter,7,Processor
18:56:05.425,0.000000,node_cooling_device_cur_state,192.168.2.128:9100,node exporter,8,Processor
18:56:05.425,0.000000,node_cooling_device_cur_state,192.168.2.128:9100,node exporter,9,Processor
18:56:06.612,0.000000,node_cooling_device_cur_state,192.168.2.128:9100,node exporter,0,Processor
18:56:06.612,0.000000,node_cooling_device_cur_state,192.168.2.128:9100,node exporter,1,Processor
18:56:06.612,0.000000,node_cooling_device_cur_state,192.168.2.128:9100,node exporter,10,Processor
18:56:06.612,0.000000,node_cooling_device_cur_state,192.168.2.128:9100,node exporter,11,Processor
18:56:06.612,-1.000000,node_cooling_device_cur_state,192.168.2.128:9100,node exporter,12,intel_powerclamp
18:56:06.612,3.000000,node_cooling_device_cur_state,192.168.2.128:9100,node exporter,13,TCC Offset
18:56:06.612,0.000000,node_cooling_device_cur_state,192.168.2.128:9100,node exporter,2,Processor
18:56:06.612,0.000000,node_cooling_device_cur_state,192.168.2.128:9100,node exporter,3,Processor
18:56:06.612,0.000000,node_cooling_device_cur_state,192.168.2.128:9100,node exporter,4,Processor
18:56:06.612,0.000000,node_cooling_device_cur_state,192.168.2.128:9100,node exporter,5,Processor
18:56:06.612,0.000000,node_cooling_device_cur_state,192.168.2.128:9100,node exporter,6,Processor
18:56:06.612,0.000000,node_cooling_device_cur_state,192.168.2.128:9100,node exporter,7,Processor
18:56:06.612,0.000000,node_cooling_device_cur_state,192.168.2.128:9100,node exporter,8,Processor
18:56:06.612,0.000000,node_cooling_device_cur_state,192.168.2.128:9100,node exporter,9,Processor
18:56:07.676,0.000000,node_cooling_device_cur_state,192.168.2.128:9100,node exporter,0,Processor
18:56:07.676,0.000000,node_cooling_device_cur_state,192.168.2.128:9100,node exporter,1,Processor
18:56:07.676,0.000000,node_cooling_device_cur_state,192.168.2.128:9100,node exporter,10,Processor
18:56:07.676,0.000000,node_cooling_device_cur_state,192.168.2.128:9100,node exporter,11,Processor
18:56:07.676,-1.000000,node_cooling_device_cur_state,192.168.2.128:9100,node exporter,12,intel_powerclamp
18:56:07.676,3.000000,node_cooling_device_cur_state,192.168.2.128:9100,node exporter,13,TCC Offset
18:56:07.676,0.000000,node_cooling_device_cur_state,192.168.2.128:9100,node exporter,2,Processor
18:56:07.676,0.000000,node_cooling_device_cur_state,192.168.2.128:9100,node exporter,3,Processor
18:56:07.676,0.000000,node_cooling_device_cur_state,192.168.2.128:9100,node exporter,4,Processor
18:56:07.676,0.000000,node_cooling_device_cur_state,192.168.2.128:9100,node exporter,5,Processor
18:56:07.676,0.000000,node_cooling_device_cur_state,192.168.2.128:9100,node exporter,6,Processor
18:56:07.676,0.000000,node_cooling_device_cur_state,192.168.2.128:9100,node exporter,7,Processor
18:56:07.676,0.000000,node_cooling_device_cur_state,192.168.2.128:9100,node exporter,8,Processor
18:56:07.676,0.000000,node_cooling_device_cur_state,192.168.2.128:9100,node exporter,9,Processor
18:56:08.743,0.000000,node_cooling_device_cur_state,192.168.2.128:9100,node exporter,0,Processor
18:56:08.743,0.000000,node_cooling_device_cur_state,192.168.2.128:9100,node exporter,1,Processor
18:56:08.743,0.000000,node_cooling_device_cur_state,192.168.2.128:9100,node exporter,10,Processor
18:56:08.743,0.000000,node_cooling_device_cur_state,192.168.2.128:9100,node exporter,11,Processor
18:56:08.743,-1.000000,node_cooling_device_cur_state,192.168.2.128:9100,node exporter,12,intel_powerclamp
18:56:08.743,3.000000,node_cooling_device_cur_state,192.168.2.128:9100,node exporter,13,TCC Offset
18:56:08.743,0.000000,node_cooling_device_cur_state,192.168.2.128:9100,node exporter,2,Processor
18:56:08.743,0.000000,node_cooling_device_cur_state,192.168.2.128:9100,node exporter,3,Processor
18:56:08.743,0.000000,node_cooling_device_cur_state,192.168.2.128:9100,node exporter,4,Processor
18:56:08.743,0.000000,node_cooling_device_cur_state,192.168.2.128:9100,node exporter,5,Processor
18:56:08.743,0.000000,node_cooling_device_cur_state,192.168.2.128:9100,node exporter,6,Processor
18:56:08.743,0.000000,node_cooling_device_cur_state,192.168.2.128:9100,node exporter,7,Processor
18:56:08.743,0.000000,node_cooling_device_cur_state,192.168.2.128:9100,node exporter,8,Processor
18:56:08.743,0.000000,node_cooling_device_cur_state,192.168.2.128:9100,node exporter,9,Processor
18:56:09.818,0.000000,node_cooling_device_cur_state,192.168.2.128:9100,node exporter,0,Processor
18:56:09.818,0.000000,node_cooling_device_cur_state,192.168.2.128:9100,node exporter,1,Processor
18:56:09.818,0.000000,node_cooling_device_cur_state,192.168.2.128:9100,node exporter,10,Processor
18:56:09.818,0.000000,node_cooling_device_cur_state,192.168.2.128:9100,node exporter,11,Processor
18:56:09.818,-1.000000,node_cooling_device_cur_state,192.168.2.128:9100,node exporter,12,intel_powerclamp
18:56:09.818,3.000000,node_cooling_device_cur_state,192.168.2.128:9100,node exporter,13,TCC Offset
18:56:09.818,0.000000,node_cooling_device_cur_state,192.168.2.128:9100,node exporter,2,Processor
18:56:09.818,0.000000,node_cooling_device_cur_state,192.168.2.128:9100,node exporter,3,Processor
18:56:09.818,0.000000,node_cooling_device_cur_state,192.168.2.128:9100,node exporter,4,Processor
18:56:09.818,0.000000,node_cooling_device_cur_state,192.168.2.128:9100,node exporter,5,Processor
18:56:09.818,0.000000,node_cooling_device_cur_state,192.168.2.128:9100,node exporter,6,Processor
18:56:09.818,0.000000,node_cooling_device_cur_state,192.168.2.128:9100,node exporter,7,Processor
18:56:09.818,0.000000,node_cooling_device_cur_state,192.168.2.128:9100,node exporter,8,Processor
18:56:09.818,0.000000,node_cooling_device_cur_state,192.168.2.128:9100,node exporter,9,Processor
18:56:10.890,0.000000,node_cooling_device_cur_state,192.168.2.128:9100,node exporter,0,Processor
18:56:10.890,0.000000,node_cooling_device_cur_state,192.168.2.128:9100,node exporter,1,Processor
18:56:10.890,0.000000,node_cooling_device_cur_state,192.168.2.128:9100,node exporter,10,Processor
18:56:10.890,0.000000,node_cooling_device_cur_state,192.168.2.128:9100,node exporter,11,Processor
18:56:10.890,-1.000000,node_cooling_device_cur_state,192.168.2.128:9100,node exporter,12,intel_powerclamp
18:56:10.890,3.000000,node_cooling_device_cur_state,192.168.2.128:9100,node exporter,13,TCC Offset
18:56:10.890,0.000000,node_cooling_device_cur_state,192.168.2.128:9100,node exporter,2,Processor
18:56:10.890,0.000000,node_cooling_device_cur_state,192.168.2.128:9100,node exporter,3,Processor
18:56:10.890,0.000000,node_cooling_device_cur_state,192.168.2.128:9100,node exporter,4,Processor
18:56:10.890,0.000000,node_cooling_device_cur_state,192.168.2.128:9100,node exporter,5,Processor
18:56:10.890,0.000000,node_cooling_device_cur_state,192.168.2.128:9100,node exporter,6,Processor
18:56:10.890,0.000000,node_cooling_device_cur_state,192.168.2.128:9100,node exporter,7,Processor
18:56:10.890,0.000000,node_cooling_device_cur_state,192.168.2.128:9100,node exporter,8,Processor
18:56:10.890,0.000000,node_cooling_device_cur_state,192.168.2.128:9100,node exporter,9,Processor
18:56:11.964,0.000000,node_cooling_device_cur_state,192.168.2.128:9100,node exporter,0,Processor
18:56:11.964,0.000000,node_cooling_device_cur_state,192.168.2.128:9100,node exporter,1,Processor
18:56:11.964,0.000000,node_cooling_device_cur_state,192.168.2.128:9100,node exporter,10,Processor
18:56:11.964,0.000000,node_cooling_device_cur_state,192.168.2.128:9100,node exporter,11,Processor
18:56:11.964,-1.000000,node_cooling_device_cur_state,192.168.2.128:9100,node exporter,12,intel_powerclamp
18:56:11.964,3.000000,node_cooling_device_cur_state,192.168.2.128:9100,node exporter,13,TCC Offset
18:56:11.964,0.000000,node_cooling_device_cur_state,192.168.2.128:9100,node exporter,2,Processor
18:56:11.964,0.000000,node_cooling_device_cur_state,192.168.2.128:9100,node exporter,3,Processor
18:56:11.964,0.000000,node_cooling_device_cur_state,192.168.2.128:9100,node exporter,4,Processor
18:56:11.964,0.000000,node_cooling_device_cur_state,192.168.2.128:9100,node exporter,5,Processor
18:56:11.964,0.000000,node_cooling_device_cur_state,192.168.2.128:9100,node exporter,6,Processor
18:56:11.964,0.000000,node_cooling_device_cur_state,192.168.2.128:9100,node exporter,7,Processor
18:56:11.964,0.000000,node_cooling_device_cur_state,192.168.2.128:9100,node exporter,8,Processor
18:56:11.964,0.000000,node_cooling_device_cur_state,192.168.2.128:9100,node exporter,9,Processor
18:56:13.048,0.000000,node_cooling_device_cur_state,192.168.2.128:9100,node exporter,0,Processor
18:56:13.048,0.000000,node_cooling_device_cur_state,192.168.2.128:9100,node exporter,1,Processor
18:56:13.048,0.000000,node_cooling_device_cur_state,192.168.2.128:9100,node exporter,10,Processor
18:56:13.048,0.000000,node_cooling_device_cur_state,192.168.2.128:9100,node exporter,11,Processor
18:56:13.048,-1.000000,node_cooling_device_cur_state,192.168.2.128:9100,node exporter,12,intel_powerclamp
18:56:13.048,3.000000,node_cooling_device_cur_state,192.168.2.128:9100,node exporter,13,TCC Offset
18:56:13.048,0.000000,node_cooling_device_cur_state,192.168.2.128:9100,node exporter,2,Processor
18:56:13.048,0.000000,node_cooling_device_cur_state,192.168.2.128:9100,node exporter,3,Processor
18:56:13.048,0.000000,node_cooling_device_cur_state,192.168.2.128:9100,node exporter,4,Processor
18:56:13.048,0.000000,node_cooling_device_cur_state,192.168.2.128:9100,node exporter,5,Processor
18:56:13.048,0.000000,node_cooling_device_cur_state,192.168.2.128:9100,node exporter,6,Processor
18:56:13.048,0.000000,node_cooling_device_cur_state,192.168.2.128:9100,node exporter,7,Processor
18:56:13.048,0.000000,node_cooling_device_cur_state,192.168.2.128:9100,node exporter,8,Processor
18:56:13.048,0.000000,node_cooling_device_cur_state,192.168.2.128:9100,node exporter,9,Processor
18:56:14.273,0.000000,node_cooling_device_cur_state,192.168.2.128:9100,node exporter,0,Processor
18:56:14.273,0.000000,node_cooling_device_cur_state,192.168.2.128:9100,node exporter,1,Processor
18:56:14.273,0.000000,node_cooling_device_cur_state,192.168.2.128:9100,node exporter,10,Processor
18:56:14.273,0.000000,node_cooling_device_cur_state,192.168.2.128:9100,node exporter,11,Processor
18:56:14.273,-1.000000,node_cooling_device_cur_state,192.168.2.128:9100,node exporter,12,intel_powerclamp
18:56:14.273,3.000000,node_cooling_device_cur_state,192.168.2.128:9100,node exporter,13,TCC Offset
18:56:14.273,0.000000,node_cooling_device_cur_state,192.168.2.128:9100,node exporter,2,Processor
18:56:14.273,0.000000,node_cooling_device_cur_state,192.168.2.128:9100,node exporter,3,Processor
18:56:14.273,0.000000,node_cooling_device_cur_state,192.168.2.128:9100,node exporter,4,Processor
18:56:14.273,0.000000,node_cooling_device_cur_state,192.168.2.128:9100,node exporter,5,Processor
18:56:14.273,0.000000,node_cooling_device_cur_state,192.168.2.128:9100,node exporter,6,Processor
18:56:14.273,0.000000,node_cooling_device_cur_state,192.168.2.128:9100,node exporter,7,Processor
18:56:14.273,0.000000,node_cooling_device_cur_state,192.168.2.128:9100,node exporter,8,Processor
18:56:14.273,0.000000,node_cooling_device_cur_state,192.168.2.128:9100,node exporter,9,Processor
18:56:15.359,0.000000,node_cooling_device_cur_state,192.168.2.128:9100,node exporter,0,Processor
18:56:15.359,0.000000,node_cooling_device_cur_state,192.168.2.128:9100,node exporter,1,Processor
18:56:15.359,0.000000,node_cooling_device_cur_state,192.168.2.128:9100,node exporter,10,Processor
18:56:15.359,0.000000,node_cooling_device_cur_state,192.168.2.128:9100,node exporter,11,Processor
18:56:15.359,-1.000000,node_cooling_device_cur_state,192.168.2.128:9100,node exporter,12,intel_powerclamp
18:56:15.359,3.000000,node_cooling_device_cur_state,192.168.2.128:9100,node exporter,13,TCC Offset
18:56:15.359,0.000000,node_cooling_device_cur_state,192.168.2.128:9100,node exporter,2,Processor
18:56:15.359,0.000000,node_cooling_device_cur_state,192.168.2.128:9100,node exporter,3,Processor
18:56:15.359,0.000000,node_cooling_device_cur_state,192.168.2.128:9100,node exporter,4,Processor
18:56:15.359,0.000000,node_cooling_device_cur_state,192.168.2.128:9100,node exporter,5,Processor
18:56:15.359,0.000000,node_cooling_device_cur_state,192.168.2.128:9100,node exporter,6,Processor
18:56:15.359,0.000000,node_cooling_device_cur_state,192.168.2.128:9100,node exporter,7,Processor
18:56:15.359,0.000000,node_cooling_device_cur_state,192.168.2.128:9100,node exporter,8,Processor
18:56:15.359,0.000000,node_cooling_device_cur_state,192.168.2.128:9100,node exporter,9,Processor
18:56:16.441,0.000000,node_cooling_device_cur_state,192.168.2.128:9100,node exporter,0,Processor
18:56:16.441,0.000000,node_cooling_device_cur_state,192.168.2.128:9100,node exporter,1,Processor
18:56:16.441,0.000000,node_cooling_device_cur_state,192.168.2.128:9100,node exporter,10,Processor
18:56:16.441,0.000000,node_cooling_device_cur_state,192.168.2.128:9100,node exporter,11,Processor
18:56:16.441,-1.000000,node_cooling_device_cur_state,192.168.2.128:9100,node exporter,12,intel_powerclamp
18:56:16.441,3.000000,node_cooling_device_cur_state,192.168.2.128:9100,node exporter,13,TCC Offset
