timestamp,Value (volts),name
18:14:43.245,5.140000,MB 5VSB
18:14:43.745,5.140000,MB 5VSB
18:14:44.245,5.140000,MB 5VSB
18:14:44.745,5.140000,MB 5VSB
18:14:45.245,5.140000,MB 5VSB
18:14:45.745,5.140000,MB 5VSB
18:14:46.245,5.140000,MB 5VSB
18:14:46.745,5.140000,MB 5VSB
18:14:47.245,5.140000,MB 5VSB
18:14:47.745,5.140000,MB 5VSB
18:14:48.245,5.140000,MB 5VSB
18:14:48.745,5.140000,MB 5VSB
18:14:49.245,5.140000,MB 5VSB
18:14:49.745,5.140000,MB 5VSB
18:14:50.245,5.140000,MB 5VSB
18:14:50.745,5.140000,MB 5VSB
18:14:51.245,5.140000,MB 5VSB
18:14:51.745,5.140000,MB 5VSB
18:14:52.245,5.140000,MB 5VSB
18:14:52.745,5.140000,MB 5VSB
18:14:53.245,5.140000,MB 5VSB
18:14:43.245,3.340000,MB 3.3VSB
18:14:43.745,3.340000,MB 3.3VSB
18:14:44.245,3.340000,MB 3.3VSB
18:14:44.745,3.340000,MB 3.3VSB
18:14:45.245,3.340000,MB 3.3VSB
18:14:45.745,3.340000,MB 3.3VSB
18:14:46.245,3.340000,MB 3.3VSB
18:14:46.745,3.340000,MB 3.3VSB
18:14:47.245,3.340000,MB 3.3VSB
18:14:47.745,3.340000,MB 3.3VSB
18:14:48.245,3.340000,MB 3.3VSB
18:14:48.745,3.340000,MB 3.3VSB
18:14:49.245,3.340000,MB 3.3VSB
18:14:49.745,3.340000,MB 3.3VSB
18:14:50.245,3.340000,MB 3.3VSB
18:14:50.745,3.340000,MB 3.3VSB
18:14:51.245,3.340000,MB 3.3VSB
18:14:51.745,3.340000,MB 3.3VSB
18:14:52.245,3.340000,MB 3.3VSB
18:14:52.745,3.340000,MB 3.3VSB
18:14:53.245,3.340000,MB 3.3VSB
18:14:43.245,1.810000,MB 1.8VSB
18:14:43.745,1.810000,MB 1.8VSB
18:14:44.245,1.810000,MB 1.8VSB
18:14:44.745,1.810000,MB 1.8VSB
18:14:45.245,1.810000,MB 1.8VSB
18:14:45.745,1.810000,MB 1.8VSB
18:14:46.245,1.810000,MB 1.8VSB
18:14:46.745,1.810000,MB 1.8VSB
18:14:47.245,1.810000,MB 1.8VSB
18:14:47.745,1.810000,MB 1.8VSB
18:14:48.245,1.810000,MB 1.8VSB
18:14:48.745,1.810000,MB 1.8VSB
18:14:49.245,1.810000,MB 1.8VSB
18:14:49.745,1.810000,MB 1.8VSB
18:14:50.245,1.810000,MB 1.8VSB
18:14:50.745,1.810000,MB 1.8VSB
18:14:51.245,1.810000,MB 1.8VSB
18:14:51.745,1.810000,MB 1.8VSB
18:14:52.245,1.810000,MB 1.8VSB
18:14:52.745,1.810000,MB 1.8VSB
18:14:53.245,1.810000,MB 1.8VSB
18:14:43.245,2.510000,BMC 2.5V
18:14:43.745,2.510000,BMC 2.5V
18:14:44.245,2.510000,BMC 2.5V
18:14:44.745,2.510000,BMC 2.5V
18:14:45.245,2.510000,BMC 2.5V
18:14:45.745,2.510000,BMC 2.5V
18:14:46.245,2.510000,BMC 2.5V
18:14:46.745,2.510000,BMC 2.5V
18:14:47.245,2.510000,BMC 2.5V
18:14:47.745,2.510000,BMC 2.5V
18:14:48.245,2.510000,BMC 2.5V
18:14:48.745,2.510000,BMC 2.5V
18:14:49.245,2.510000,BMC 2.5V
18:14:49.745,2.510000,BMC 2.5V
18:14:50.245,2.510000,BMC 2.5V
18:14:50.745,2.510000,BMC 2.5V
18:14:51.245,2.510000,BMC 2.5V
18:14:51.745,2.510000,BMC 2.5V
18:14:52.245,2.510000,BMC 2.5V
18:14:52.745,2.510000,BMC 2.5V
18:14:53.245,2.510000,BMC 2.5V
18:14:43.245,1.810000,BMC 1.8V
18:14:43.745,1.810000,BMC 1.8V
18:14:44.245,1.810000,BMC 1.8V
18:14:44.745,1.810000,BMC 1.8V
18:14:45.245,1.810000,BMC 1.8V
18:14:45.745,1.810000,BMC 1.8V
18:14:46.245,1.810000,BMC 1.8V
18:14:46.745,1.810000,BMC 1.8V
18:14:47.245,1.810000,BMC 1.8V
18:14:47.745,1.810000,BMC 1.8V
18:14:48.245,1.810000,BMC 1.8V
18:14:48.745,1.810000,BMC 1.8V
18:14:49.245,1.810000,BMC 1.8V
18:14:49.745,1.810000,BMC 1.8V
18:14:50.245,1.810000,BMC 1.8V
18:14:50.745,1.810000,BMC 1.8V
18:14:51.245,1.810000,BMC 1.8V
18:14:51.745,1.810000,BMC 1.8V
18:14:52.245,1.810000,BMC 1.8V
18:14:52.745,1.810000,BMC 1.8V
18:14:53.245,1.810000,BMC 1.8V
18:14:43.245,1.210000,BMC 1.2V
18:14:43.745,1.210000,BMC 1.2V
18:14:44.245,1.210000,BMC 1.2V
18:14:44.745,1.210000,BMC 1.2V
18:14:45.245,1.210000,BMC 1.2V
18:14:45.745,1.210000,BMC 1.2V
18:14:46.245,1.210000,BMC 1.2V
18:14:46.745,1.210000,BMC 1.2V
18:14:47.245,1.210000,BMC 1.2V
18:14:47.745,1.210000,BMC 1.2V
18:14:48.245,1.210000,BMC 1.2V
18:14:48.745,1.210000,BMC 1.2V
18:14:49.245,1.210000,BMC 1.2V
18:14:49.745,1.210000,BMC 1.2V
18:14:50.245,1.210000,BMC 1.2V
18:14:50.745,1.210000,BMC 1.2V
18:14:51.245,1.210000,BMC 1.2V
18:14:51.745,1.210000,BMC 1.2V
18:14:52.245,1.210000,BMC 1.2V
18:14:52.745,1.210000,BMC 1.2V
18:14:53.245,1.210000,BMC 1.2V
18:14:43.245,1.010000,BMC 1.0V
18:14:43.745,1.010000,BMC 1.0V
18:14:44.245,1.010000,BMC 1.0V
18:14:44.745,1.010000,BMC 1.0V
18:14:45.245,1.010000,BMC 1.0V
18:14:45.745,1.010000,BMC 1.0V
18:14:46.245,1.010000,BMC 1.0V
18:14:46.745,1.010000,BMC 1.0V
18:14:47.245,1.010000,BMC 1.0V
18:14:47.745,1.010000,BMC 1.0V
18:14:48.245,1.010000,BMC 1.0V
18:14:48.745,1.010000,BMC 1.0V
18:14:49.245,1.010000,BMC 1.0V
18:14:49.745,1.010000,BMC 1.0V
18:14:50.245,1.010000,BMC 1.0V
18:14:50.745,1.010000,BMC 1.0V
18:14:51.245,1.010000,BMC 1.0V
18:14:51.745,1.010000,BMC 1.0V
18:14:52.245,1.010000,BMC 1.0V
18:14:52.745,1.010000,BMC 1.0V
18:14:53.245,1.010000,BMC 1.0V
18:14:43.245,1.050000,CPU_VDDCR0
18:14:43.745,1.050000,CPU_VDDCR0
18:14:44.245,1.050000,CPU_VDDCR0
18:14:44.745,1.050000,CPU_VDDCR0
18:14:45.245,1.050000,CPU_VDDCR0
18:14:45.745,1.050000,CPU_VDDCR0
18:14:46.245,1.050000,CPU_VDDCR0
18:14:46.745,1.050000,CPU_VDDCR0
18:14:47.245,1.050000,CPU_VDDCR0
18:14:47.745,1.050000,CPU_VDDCR0
18:14:48.245,1.050000,CPU_VDDCR0
18:14:48.745,1.050000,CPU_VDDCR0
18:14:49.245,1.050000,CPU_VDDCR0
18:14:49.745,1.050000,CPU_VDDCR0
18:14:50.245,1.050000,CPU_VDDCR0
18:14:50.745,1.050000,CPU_VDDCR0
18:14:51.245,1.050000,CPU_VDDCR0
18:14:51.745,1.050000,CPU_VDDCR0
18:14:52.245,1.050000,CPU_VDDCR0
18:14:52.745,1.050000,CPU_VDDCR0
18:14:53.245,1.050000,CPU_VDDCR0
18:14:43.245,0.970000,CPU_SOC
18:14:43.745,0.970000,CPU_SOC
18:14:44.245,0.970000,CPU_SOC
18:14:44.745,0.970000,CPU_SOC
18:14:45.245,0.970000,CPU_SOC
18:14:45.745,0.970000,CPU_SOC
18:14:46.245,0.970000,CPU_SOC
18:14:46.745,0.970000,CPU_SOC
18:14:47.245,0.970000,CPU_SOC
18:14:47.745,0.970000,CPU_SOC
18:14:48.245,0.970000,CPU_SOC
18:14:48.745,0.970000,CPU_SOC
18:14:49.245,0.970000,CPU_SOC
18:14:49.745,0.970000,CPU_SOC
18:14:50.245,0.970000,CPU_SOC
18:14:50.745,0.970000,CPU_SOC
18:14:51.245,0.970000,CPU_SOC
18:14:51.745,0.970000,CPU_SOC
18:14:52.245,0.970000,CPU_SOC
18:14:52.745,0.970000,CPU_SOC
18:14:53.245,0.970000,CPU_SOC
18:14:43.245,1.060000,CPU_VDDCR1
18:14:43.745,1.060000,CPU_VDDCR1
18:14:44.245,1.060000,CPU_VDDCR1
18:14:44.745,1.060000,CPU_VDDCR1
18:14:45.245,1.060000,CPU_VDDCR1
18:14:45.745,1.060000,CPU_VDDCR1
18:14:46.245,1.060000,CPU_VDDCR1
18:14:46.745,1.060000,CPU_VDDCR1
18:14:47.245,1.060000,CPU_VDDCR1
18:14:47.745,1.060000,CPU_VDDCR1
18:14:48.245,1.060000,CPU_VDDCR1
18:14:48.745,1.060000,CPU_VDDCR1
18:14:49.245,1.060000,CPU_VDDCR1
18:14:49.745,1.060000,CPU_VDDCR1
18:14:50.245,1.060000,CPU_VDDCR1
18:14:50.745,1.060000,CPU_VDDCR1
18:14:51.245,1.060000,CPU_VDDCR1
18:14:51.745,1.060000,CPU_VDDCR1
18:14:52.245,1.060000,CPU_VDDCR1
18:14:52.745,1.060000,CPU_VDDCR1
18:14:53.245,1.060000,CPU_VDDCR1
18:14:43.245,1.090000,CPU_VDDIO
18:14:43.745,1.090000,CPU_VDDIO
18:14:44.245,1.090000,CPU_VDDIO
18:14:44.745,1.090000,CPU_VDDIO
18:14:45.245,1.090000,CPU_VDDIO
18:14:45.745,1.090000,CPU_VDDIO
18:14:46.245,1.090000,CPU_VDDIO
18:14:46.745,1.090000,CPU_VDDIO
18:14:47.245,1.090000,CPU_VDDIO
18:14:47.745,1.090000,CPU_VDDIO
18:14:48.245,1.090000,CPU_VDDIO
18:14:48.745,1.090000,CPU_VDDIO
18:14:49.245,1.090000,CPU_VDDIO
18:14:49.745,1.090000,CPU_VDDIO
18:14:50.245,1.090000,CPU_VDDIO
18:14:50.745,1.090000,CPU_VDDIO
18:14:51.245,1.090000,CPU_VDDIO
18:14:51.745,1.090000,CPU_VDDIO
18:14:52.245,1.090000,CPU_VDDIO
18:14:52.745,1.090000,CPU_VDDIO
18:14:53.245,1.090000,CPU_VDDIO
18:14:43.245,12.080000,MB 12V
18:14:43.745,12.080000,MB 12V
18:14:44.245,12.080000,MB 12V
18:14:44.745,12.080000,MB 12V
18:14:45.245,12.080000,MB 12V
18:14:45.745,12.080000,MB 12V
18:14:46.245,12.080000,MB 12V
18:14:46.745,12.080000,MB 12V
18:14:47.245,12.080000,MB 12V
18:14:47.745,12.080000,MB 12V
18:14:48.245,12.080000,MB 12V
18:14:48.745,12.080000,MB 12V
18:14:49.245,12.080000,MB 12V
18:14:49.745,12.080000,MB 12V
18:14:50.245,12.080000,MB 12V
18:14:50.745,12.080000,MB 12V
18:14:51.245,12.080000,MB 12V
18:14:51.745,12.080000,MB 12V
18:14:52.245,12.080000,MB 12V
18:14:52.745,12.080000,MB 12V
18:14:53.245,12.080000,MB 12V
18:14:43.245,5.180000,MB 5VCC
18:14:43.745,5.180000,MB 5VCC
18:14:44.245,5.180000,MB 5VCC
18:14:44.745,5.180000,MB 5VCC
18:14:45.245,5.180000,MB 5VCC
18:14:45.745,5.180000,MB 5VCC
18:14:46.245,5.180000,MB 5VCC
18:14:46.745,5.180000,MB 5VCC
18:14:47.245,5.180000,MB 5VCC
18:14:47.745,5.180000,MB 5VCC
18:14:48.245,5.180000,MB 5VCC
18:14:48.745,5.180000,MB 5VCC
18:14:49.245,5.180000,MB 5VCC
18:14:49.745,5.180000,MB 5VCC
18:14:50.245,5.180000,MB 5VCC
18:14:50.745,5.180000,MB 5VCC
18:14:51.245,5.180000,MB 5VCC
18:14:51.745,5.180000,MB 5VCC
18:14:52.245,5.180000,MB 5VCC
18:14:52.745,5.180000,MB 5VCC
18:14:53.245,5.180000,MB 5VCC
18:14:43.245,3.400000,MB 3.3VCC
18:14:43.745,3.400000,MB 3.3VCC
18:14:44.245,3.400000,MB 3.3VCC
18:14:44.745,3.400000,MB 3.3VCC
18:14:45.245,3.400000,MB 3.3VCC
18:14:45.745,3.400000,MB 3.3VCC
18:14:46.245,3.400000,MB 3.3VCC
18:14:46.745,3.400000,MB 3.3VCC
18:14:47.245,3.400000,MB 3.3VCC
18:14:47.745,3.400000,MB 3.3VCC
18:14:48.245,3.400000,MB 3.3VCC
18:14:48.745,3.400000,MB 3.3VCC
18:14:49.245,3.400000,MB 3.3VCC
18:14:49.745,3.400000,MB 3.3VCC
18:14:50.245,3.400000,MB 3.3VCC
18:14:50.745,3.400000,MB 3.3VCC
18:14:51.245,3.400000,MB 3.3VCC
18:14:51.745,3.400000,MB 3.3VCC
18:14:52.245,3.400000,MB 3.3VCC
18:14:52.745,3.400000,MB 3.3VCC
18:14:53.245,3.400000,MB 3.3VCC
18:14:43.171,5.140000,MB 5VSB
18:14:43.671,5.140000,MB 5VSB
18:14:44.171,5.140000,MB 5VSB
18:14:44.671,5.140000,MB 5VSB
18:14:45.171,5.140000,MB 5VSB
18:14:45.671,5.140000,MB 5VSB
18:14:46.171,5.140000,MB 5VSB
18:14:46.671,5.140000,MB 5VSB
18:14:47.171,5.140000,MB 5VSB
18:14:47.671,5.140000,MB 5VSB
18:14:48.171,5.140000,MB 5VSB
18:14:48.671,5.140000,MB 5VSB
18:14:49.171,5.140000,MB 5VSB
18:14:49.671,5.140000,MB 5VSB
18:14:50.171,5.140000,MB 5VSB
18:14:50.671,5.140000,MB 5VSB
18:14:51.171,5.140000,MB 5VSB
18:14:51.671,5.140000,MB 5VSB
18:14:52.171,5.140000,MB 5VSB
18:14:52.671,5.140000,MB 5VSB
18:14:53.171,5.140000,MB 5VSB
18:14:53.671,5.140000,MB 5VSB
18:14:43.171,3.340000,MB 3.3VSB
18:14:43.671,3.340000,MB 3.3VSB
18:14:44.171,3.340000,MB 3.3VSB
18:14:44.671,3.340000,MB 3.3VSB
18:14:45.171,3.340000,MB 3.3VSB
18:14:45.671,3.340000,MB 3.3VSB
18:14:46.171,3.340000,MB 3.3VSB
18:14:46.671,3.340000,MB 3.3VSB
18:14:47.171,3.340000,MB 3.3VSB
18:14:47.671,3.340000,MB 3.3VSB
18:14:48.171,3.340000,MB 3.3VSB
18:14:48.671,3.340000,MB 3.3VSB
18:14:49.171,3.340000,MB 3.3VSB
18:14:49.671,3.340000,MB 3.3VSB
18:14:50.171,3.340000,MB 3.3VSB
18:14:50.671,3.340000,MB 3.3VSB
18:14:51.171,3.340000,MB 3.3VSB
18:14:51.671,3.340000,MB 3.3VSB
18:14:52.171,3.340000,MB 3.3VSB
18:14:52.671,3.340000,MB 3.3VSB
18:14:53.171,3.340000,MB 3.3VSB
18:14:53.671,3.340000,MB 3.3VSB
18:14:43.171,1.810000,MB 1.8VSB
18:14:43.671,1.810000,MB 1.8VSB
18:14:44.171,1.810000,MB 1.8VSB
18:14:44.671,1.810000,MB 1.8VSB
18:14:45.171,1.810000,MB 1.8VSB
18:14:45.671,1.810000,MB 1.8VSB
18:14:46.171,1.810000,MB 1.8VSB
18:14:46.671,1.810000,MB 1.8VSB
18:14:47.171,1.810000,MB 1.8VSB
18:14:47.671,1.810000,MB 1.8VSB
18:14:48.171,1.810000,MB 1.8VSB
18:14:48.671,1.810000,MB 1.8VSB
18:14:49.171,1.810000,MB 1.8VSB
18:14:49.671,1.810000,MB 1.8VSB
18:14:50.171,1.810000,MB 1.8VSB
18:14:50.671,1.810000,MB 1.8VSB
18:14:51.171,1.810000,MB 1.8VSB
18:14:51.671,1.810000,MB 1.8VSB
18:14:52.171,1.810000,MB 1.8VSB
18:14:52.671,1.810000,MB 1.8VSB
18:14:53.171,1.810000,MB 1.8VSB
18:14:53.671,1.810000,MB 1.8VSB
18:14:43.171,2.510000,BMC 2.5V
18:14:43.671,2.510000,BMC 2.5V
18:14:44.171,2.510000,BMC 2.5V
18:14:44.671,2.510000,BMC 2.5V
18:14:45.171,2.510000,BMC 2.5V
18:14:45.671,2.510000,BMC 2.5V
18:14:46.171,2.510000,BMC 2.5V
18:14:46.671,2.510000,BMC 2.5V
18:14:47.171,2.510000,BMC 2.5V
18:14:47.671,2.510000,BMC 2.5V
18:14:48.171,2.510000,BMC 2.5V
18:14:48.671,2.510000,BMC 2.5V
18:14:49.171,2.510000,BMC 2.5V
18:14:49.671,2.510000,BMC 2.5V
18:14:50.171,2.510000,BMC 2.5V
18:14:50.671,2.510000,BMC 2.5V
18:14:51.171,2.510000,BMC 2.5V
18:14:51.671,2.510000,BMC 2.5V
18:14:52.171,2.510000,BMC 2.5V
18:14:52.671,2.510000,BMC 2.5V
18:14:53.171,2.510000,BMC 2.5V
18:14:53.671,2.510000,BMC 2.5V
18:14:43.171,1.810000,BMC 1.8V
18:14:43.671,1.810000,BMC 1.8V
18:14:44.171,1.810000,BMC 1.8V
18:14:44.671,1.810000,BMC 1.8V
18:14:45.171,1.810000,BMC 1.8V
18:14:45.671,1.810000,BMC 1.8V
18:14:46.171,1.810000,BMC 1.8V
18:14:46.671,1.810000,BMC 1.8V
18:14:47.171,1.810000,BMC 1.8V
18:14:47.671,1.810000,BMC 1.8V
18:14:48.171,1.810000,BMC 1.8V
18:14:48.671,1.810000,BMC 1.8V
18:14:49.171,1.810000,BMC 1.8V
18:14:49.671,1.810000,BMC 1.8V
18:14:50.171,1.810000,BMC 1.8V
18:14:50.671,1.810000,BMC 1.8V
18:14:51.171,1.810000,BMC 1.8V
18:14:51.671,1.810000,BMC 1.8V
18:14:52.171,1.810000,BMC 1.8V
18:14:52.671,1.810000,BMC 1.8V
18:14:53.171,1.810000,BMC 1.8V
18:14:53.671,1.810000,BMC 1.8V
18:14:43.171,1.210000,BMC 1.2V
18:14:43.671,1.210000,BMC 1.2V
18:14:44.171,1.210000,BMC 1.2V
18:14:44.671,1.210000,BMC 1.2V
18:14:45.171,1.210000,BMC 1.2V
18:14:45.671,1.210000,BMC 1.2V
18:14:46.171,1.210000,BMC 1.2V
18:14:46.671,1.210000,BMC 1.2V
18:14:47.171,1.210000,BMC 1.2V
18:14:47.671,1.210000,BMC 1.2V
18:14:48.171,1.210000,BMC 1.2V
18:14:48.671,1.210000,BMC 1.2V
18:14:49.171,1.210000,BMC 1.2V
18:14:49.671,1.210000,BMC 1.2V
18:14:50.171,1.210000,BMC 1.2V
18:14:50.671,1.210000,BMC 1.2V
18:14:51.171,1.210000,BMC 1.2V
18:14:51.671,1.210000,BMC 1.2V
18:14:52.171,1.210000,BMC 1.2V
18:14:52.671,1.210000,BMC 1.2V
18:14:53.171,1.210000,BMC 1.2V
18:14:53.671,1.210000,BMC 1.2V
18:14:43.171,1.010000,BMC 1.0V
18:14:43.671,1.010000,BMC 1.0V
18:14:44.171,1.010000,BMC 1.0V
18:14:44.671,1.010000,BMC 1.0V
18:14:45.171,1.010000,BMC 1.0V
18:14:45.671,1.010000,BMC 1.0V
18:14:46.171,1.010000,BMC 1.0V
18:14:46.671,1.010000,BMC 1.0V
18:14:47.171,1.010000,BMC 1.0V
18:14:47.671,1.010000,BMC 1.0V
18:14:48.171,1.010000,BMC 1.0V
18:14:48.671,1.010000,BMC 1.0V
18:14:49.171,1.010000,BMC 1.0V
18:14:49.671,1.010000,BMC 1.0V
18:14:50.171,1.010000,BMC 1.0V
18:14:50.671,1.010000,BMC 1.0V
18:14:51.171,1.010000,BMC 1.0V
18:14:51.671,1.010000,BMC 1.0V
18:14:52.171,1.010000,BMC 1.0V
18:14:52.671,1.010000,BMC 1.0V
18:14:53.171,1.010000,BMC 1.0V
18:14:53.671,1.010000,BMC 1.0V
18:14:43.171,1.050000,CPU_VDDCR0
18:14:43.671,1.050000,CPU_VDDCR0
18:14:44.171,1.050000,CPU_VDDCR0
18:14:44.671,1.050000,CPU_VDDCR0
18:14:45.171,1.050000,CPU_VDDCR0
18:14:45.671,1.050000,CPU_VDDCR0
18:14:46.171,1.050000,CPU_VDDCR0
18:14:46.671,1.050000,CPU_VDDCR0
18:14:47.171,1.050000,CPU_VDDCR0
18:14:47.671,1.050000,CPU_VDDCR0
18:14:48.171,1.050000,CPU_VDDCR0
18:14:48.671,1.050000,CPU_VDDCR0
18:14:49.171,1.050000,CPU_VDDCR0
18:14:49.671,1.050000,CPU_VDDCR0
18:14:50.171,1.050000,CPU_VDDCR0
18:14:50.671,1.050000,CPU_VDDCR0
18:14:51.171,1.050000,CPU_VDDCR0
18:14:51.671,1.050000,CPU_VDDCR0
18:14:52.171,1.050000,CPU_VDDCR0
18:14:52.671,1.050000,CPU_VDDCR0
18:14:53.171,1.050000,CPU_VDDCR0
18:14:53.671,1.050000,CPU_VDDCR0
18:14:43.171,0.970000,CPU_SOC
18:14:43.671,0.970000,CPU_SOC
18:14:44.171,0.970000,CPU_SOC
18:14:44.671,0.970000,CPU_SOC
18:14:45.171,0.970000,CPU_SOC
18:14:45.671,0.970000,CPU_SOC
18:14:46.171,0.970000,CPU_SOC
18:14:46.671,0.970000,CPU_SOC
18:14:47.171,0.970000,CPU_SOC
18:14:47.671,0.970000,CPU_SOC
18:14:48.171,0.970000,CPU_SOC
18:14:48.671,0.970000,CPU_SOC
18:14:49.171,0.970000,CPU_SOC
18:14:49.671,0.970000,CPU_SOC
18:14:50.171,0.970000,CPU_SOC
18:14:50.671,0.970000,CPU_SOC
18:14:51.171,0.970000,CPU_SOC
18:14:51.671,0.970000,CPU_SOC
18:14:52.171,0.970000,CPU_SOC
18:14:52.671,0.970000,CPU_SOC
18:14:53.171,0.970000,CPU_SOC
18:14:53.671,0.970000,CPU_SOC
18:14:43.171,1.060000,CPU_VDDCR1
18:14:43.671,1.060000,CPU_VDDCR1
18:14:44.171,1.060000,CPU_VDDCR1
18:14:44.671,1.060000,CPU_VDDCR1
18:14:45.171,1.060000,CPU_VDDCR1
18:14:45.671,1.060000,CPU_VDDCR1
18:14:46.171,1.060000,CPU_VDDCR1
18:14:46.671,1.060000,CPU_VDDCR1
18:14:47.171,1.060000,CPU_VDDCR1
18:14:47.671,1.060000,CPU_VDDCR1
18:14:48.171,1.060000,CPU_VDDCR1
18:14:48.671,1.060000,CPU_VDDCR1
18:14:49.171,1.060000,CPU_VDDCR1
18:14:49.671,1.060000,CPU_VDDCR1
18:14:50.171,1.060000,CPU_VDDCR1
18:14:50.671,1.060000,CPU_VDDCR1
18:14:51.171,1.060000,CPU_VDDCR1
18:14:51.671,1.060000,CPU_VDDCR1
18:14:52.171,1.060000,CPU_VDDCR1
18:14:52.671,1.060000,CPU_VDDCR1
18:14:53.171,1.060000,CPU_VDDCR1
18:14:53.671,1.060000,CPU_VDDCR1
18:14:43.171,1.090000,CPU_VDDIO
18:14:43.671,1.090000,CPU_VDDIO
18:14:44.171,1.090000,CPU_VDDIO
18:14:44.671,1.090000,CPU_VDDIO
18:14:45.171,1.090000,CPU_VDDIO
18:14:45.671,1.090000,CPU_VDDIO
18:14:46.171,1.090000,CPU_VDDIO
18:14:46.671,1.090000,CPU_VDDIO
18:14:47.171,1.090000,CPU_VDDIO
18:14:47.671,1.090000,CPU_VDDIO
18:14:48.171,1.090000,CPU_VDDIO
18:14:48.671,1.090000,CPU_VDDIO
18:14:49.171,1.090000,CPU_VDDIO
18:14:49.671,1.090000,CPU_VDDIO
18:14:50.171,1.090000,CPU_VDDIO
18:14:50.671,1.090000,CPU_VDDIO
18:14:51.171,1.090000,CPU_VDDIO
18:14:51.671,1.090000,CPU_VDDIO
18:14:52.171,1.090000,CPU_VDDIO
18:14:52.671,1.090000,CPU_VDDIO
18:14:53.171,1.090000,CPU_VDDIO
18:14:53.671,1.090000,CPU_VDDIO
18:14:43.171,12.080000,MB 12V
18:14:43.671,12.080000,MB 12V
18:14:44.171,12.080000,MB 12V
18:14:44.671,12.080000,MB 12V
18:14:45.171,12.080000,MB 12V
18:14:45.671,12.080000,MB 12V
18:14:46.171,12.080000,MB 12V
18:14:46.671,12.080000,MB 12V
18:14:47.171,12.080000,MB 12V
18:14:47.671,12.080000,MB 12V
18:14:48.171,12.080000,MB 12V
18:14:48.671,12.080000,MB 12V
18:14:49.171,12.080000,MB 12V
18:14:49.671,12.080000,MB 12V
18:14:50.171,12.080000,MB 12V
18:14:50.671,12.080000,MB 12V
18:14:51.171,12.080000,MB 12V
18:14:51.671,12.080000,MB 12V
18:14:52.171,12.080000,MB 12V
18:14:52.671,12.080000,MB 12V
18:14:53.171,12.080000,MB 12V
18:14:53.671,12.080000,MB 12V
18:14:43.171,5.180000,MB 5VCC
18:14:43.671,5.180000,MB 5VCC
18:14:44.171,5.180000,MB 5VCC
18:14:44.671,5.180000,MB 5VCC
18:14:45.171,5.180000,MB 5VCC
18:14:45.671,5.180000,MB 5VCC
18:14:46.171,5.180000,MB 5VCC
18:14:46.671,5.180000,MB 5VCC
18:14:47.171,5.180000,MB 5VCC
18:14:47.671,5.180000,MB 5VCC
18:14:48.171,5.180000,MB 5VCC
18:14:48.671,5.180000,MB 5VCC
18:14:49.171,5.180000,MB 5VCC
18:14:49.671,5.180000,MB 5VCC
18:14:50.171,5.180000,MB 5VCC
18:14:50.671,5.180000,MB 5VCC
18:14:51.171,5.180000,MB 5VCC
18:14:51.671,5.180000,MB 5VCC
18:14:52.171,5.180000,MB 5VCC
18:14:52.671,5.180000,MB 5VCC
18:14:53.171,5.180000,MB 5VCC
18:14:53.671,5.180000,MB 5VCC
18:14:43.171,3.400000,MB 3.3VCC
18:14:43.671,3.400000,MB 3.3VCC
18:14:44.171,3.400000,MB 3.3VCC
18:14:44.671,3.400000,MB 3.3VCC
18:14:45.171,3.400000,MB 3.3VCC
18:14:45.671,3.400000,MB 3.3VCC
18:14:46.171,3.400000,MB 3.3VCC
18:14:46.671,3.400000,MB 3.3VCC
18:14:47.171,3.400000,MB 3.3VCC
18:14:47.671,3.400000,MB 3.3VCC
18:14:48.171,3.400000,MB 3.3VCC
18:14:48.671,3.400000,MB 3.3VCC
18:14:49.171,3.400000,MB 3.3VCC
18:14:49.671,3.400000,MB 3.3VCC
18:14:50.171,3.400000,MB 3.3VCC
18:14:50.671,3.400000,MB 3.3VCC
18:14:51.171,3.400000,MB 3.3VCC
18:14:51.671,3.400000,MB 3.3VCC
18:14:52.171,3.400000,MB 3.3VCC
18:14:52.671,3.400000,MB 3.3VCC
18:14:53.171,3.400000,MB 3.3VCC
18:14:53.671,3.400000,MB 3.3VCC
18:14:43.243,5.140000,MB 5VSB
18:14:43.743,5.140000,MB 5VSB
18:14:44.243,5.140000,MB 5VSB
18:14:44.743,5.140000,MB 5VSB
18:14:45.243,5.140000,MB 5VSB
18:14:45.743,5.140000,MB 5VSB
18:14:46.243,5.140000,MB 5VSB
18:14:46.743,5.140000,MB 5VSB
18:14:47.243,5.140000,MB 5VSB
18:14:47.743,5.140000,MB 5VSB
18:14:48.243,5.140000,MB 5VSB
18:14:48.743,5.140000,MB 5VSB
18:14:49.243,5.140000,MB 5VSB
18:14:49.743,5.140000,MB 5VSB
18:14:50.243,5.140000,MB 5VSB
18:14:50.743,5.140000,MB 5VSB
18:14:51.243,5.140000,MB 5VSB
18:14:51.743,5.140000,MB 5VSB
18:14:52.243,5.140000,MB 5VSB
18:14:52.743,5.140000,MB 5VSB
18:14:53.243,5.140000,MB 5VSB
18:14:53.743,5.140000,MB 5VSB
18:14:43.243,3.340000,MB 3.3VSB
18:14:43.743,3.340000,MB 3.3VSB
18:14:44.243,3.340000,MB 3.3VSB
18:14:44.743,3.340000,MB 3.3VSB
18:14:45.243,3.340000,MB 3.3VSB
18:14:45.743,3.340000,MB 3.3VSB
18:14:46.243,3.340000,MB 3.3VSB
18:14:46.743,3.340000,MB 3.3VSB
