timestamp,Value (celsius),name
18:14:45.171,39.000000,Peripheral Temp
18:14:45.671,39.000000,Peripheral Temp
18:14:46.171,39.000000,Peripheral Temp
18:14:46.671,39.000000,Peripheral Temp
18:14:47.171,39.000000,Peripheral Temp
18:14:47.671,39.000000,Peripheral Temp
18:14:48.171,39.000000,Peripheral Temp
18:14:48.671,39.000000,Peripheral Temp
18:14:49.171,39.000000,Peripheral Temp
18:14:49.671,39.000000,Peripheral Temp
18:14:50.171,39.000000,Peripheral Temp
18:14:50.671,39.000000,Peripheral Temp
18:14:51.171,39.000000,Peripheral Temp
18:14:51.671,39.000000,Peripheral Temp
18:14:52.171,39.000000,Peripheral Temp
18:14:52.671,39.000000,Peripheral Temp
18:14:53.171,39.000000,Peripheral Temp
18:14:53.671,39.000000,Peripheral Temp
18:14:43.171,50.000000,AOC_NIC2 Temp
18:14:43.671,50.000000,AOC_NIC2 Temp
18:14:44.171,50.000000,AOC_NIC2 Temp
18:14:44.671,50.000000,AOC_NIC2 Temp
18:14:45.171,50.000000,AOC_NIC2 Temp
18:14:45.671,50.000000,AOC_NIC2 Temp
18:14:46.171,50.000000,AOC_NIC2 Temp
18:14:46.671,50.000000,AOC_NIC2 Temp
18:14:47.171,50.000000,AOC_NIC2 Temp
18:14:47.671,50.000000,AOC_NIC2 Temp
18:14:48.171,50.000000,AOC_NIC2 Temp
18:14:48.671,50.000000,AOC_NIC2 Temp
18:14:49.171,50.000000,AOC_NIC2 Temp
18:14:49.671,50.000000,AOC_NIC2 Temp
18:14:50.171,50.000000,AOC_NIC2 Temp
18:14:50.671,50.000000,AOC_NIC2 Temp
18:14:51.171,50.000000,AOC_NIC2 Temp
18:14:51.671,50.000000,AOC_NIC2 Temp
18:14:52.171,50.000000,AOC_NIC2 Temp
18:14:52.671,50.000000,AOC_NIC2 Temp
18:14:53.171,50.000000,AOC_NIC2 Temp
18:14:53.671,50.000000,AOC_NIC2 Temp
18:14:43.171,28.000000,NVMe_SSDA Temp 
18:14:43.671,28.000000,NVMe_SSDA Temp 
18:14:44.171,28.000000,NVMe_SSDA Temp 
18:14:44.671,28.000000,NVMe_SSDA Temp 
18:14:45.171,28.000000,NVMe_SSDA Temp 
18:14:45.671,28.000000,NVMe_SSDA Temp 
18:14:46.171,28.000000,NVMe_SSDA Temp 
18:14:46.671,28.000000,NVMe_SSDA Temp 
18:14:47.171,28.000000,NVMe_SSDA Temp 
18:14:47.671,28.000000,NVMe_SSDA Temp 
18:14:48.171,28.000000,NVMe_SSDA Temp 
18:14:48.671,28.000000,NVMe_SSDA Temp 
18:14:49.171,28.000000,NVMe_SSDA Temp 
18:14:49.671,28.000000,NVMe_SSDA Temp 
18:14:50.171,28.000000,NVMe_SSDA Temp 
18:14:50.671,28.000000,NVMe_SSDA Temp 
18:14:51.171,28.000000,NVMe_SSDA Temp 
18:14:51.671,28.000000,NVMe_SSDA Temp 
18:14:52.171,28.000000,NVMe_SSDA Temp 
18:14:52.671,28.000000,NVMe_SSDA Temp 
18:14:53.171,28.000000,NVMe_SSDA Temp 
18:14:53.671,28.000000,NVMe_SSDA Temp 
18:14:43.171,67.000000,NIC Temp
18:14:43.671,67.000000,NIC Temp
18:14:44.171,67.000000,NIC Temp
18:14:44.671,67.000000,NIC Temp
18:14:45.171,67.000000,NIC Temp
18:14:45.671,67.000000,NIC Temp
18:14:46.171,67.000000,NIC Temp
18:14:46.671,67.000000,NIC Temp
18:14:47.171,67.000000,NIC Temp
18:14:47.671,67.000000,NIC Temp
18:14:48.171,67.000000,NIC Temp
18:14:48.671,67.000000,NIC Temp
18:14:49.171,67.000000,NIC Temp
18:14:49.671,67.000000,NIC Temp
18:14:50.171,67.000000,NIC Temp
18:14:50.671,67.000000,NIC Temp
18:14:51.171,67.000000,NIC Temp
18:14:51.671,67.000000,NIC Temp
18:14:52.171,67.000000,NIC Temp
18:14:52.671,67.000000,NIC Temp
18:14:53.171,67.000000,NIC Temp
18:14:53.671,67.000000,NIC Temp
18:14:43.171,29.000000,CPU_VRM0 Temp
18:14:43.671,29.000000,CPU_VRM0 Temp
18:14:44.171,29.000000,CPU_VRM0 Temp
18:14:44.671,29.000000,CPU_VRM0 Temp
18:14:45.171,29.000000,CPU_VRM0 Temp
18:14:45.671,29.000000,CPU_VRM0 Temp
18:14:46.171,29.000000,CPU_VRM0 Temp
18:14:46.671,29.000000,CPU_VRM0 Temp
18:14:47.171,29.000000,CPU_VRM0 Temp
