timestamp,value,__name__,device,instance,job
18:55:54.453,81971782656.000000,node_disk_read_bytes_total,dm-0,192.168.2.128:9100,node exporter
18:55:54.453,1788208313344.000000,node_disk_read_bytes_total,dm-1,192.168.2.128:9100,node exporter
18:55:54.453,0.000000,node_disk_read_bytes_total,nbd0,192.168.2.128:9100,node exporter
18:55:54.453,0.000000,node_disk_read_bytes_total,nbd1,192.168.2.128:9100,node exporter
18:55:54.453,0.000000,node_disk_read_bytes_total,nbd10,192.168.2.128:9100,node exporter
18:55:54.453,0.000000,node_disk_read_bytes_total,nbd11,192.168.2.128:9100,node exporter
18:55:54.453,0.000000,node_disk_read_bytes_total,nbd12,192.168.2.128:9100,node exporter
18:55:54.453,0.000000,node_disk_read_bytes_total,nbd13,192.168.2.128:9100,node exporter
18:55:54.453,0.000000,node_disk_read_bytes_total,nbd14,192.168.2.128:9100,node exporter
18:55:54.453,0.000000,node_disk_read_bytes_total,nbd15,192.168.2.128:9100,node exporter
18:55:54.453,0.000000,node_disk_read_bytes_total,nbd2,192.168.2.128:9100,node exporter
18:55:54.453,0.000000,node_disk_read_bytes_total,nbd3,192.168.2.128:9100,node exporter
18:55:54.453,0.000000,node_disk_read_bytes_total,nbd4,192.168.2.128:9100,node exporter
18:55:54.453,0.000000,node_disk_read_bytes_total,nbd5,192.168.2.128:9100,node exporter
18:55:54.453,0.000000,node_disk_read_bytes_total,nbd6,192.168.2.128:9100,node exporter
18:55:54.453,0.000000,node_disk_read_bytes_total,nbd7,192.168.2.128:9100,node exporter
18:55:54.453,0.000000,node_disk_read_bytes_total,nbd8,192.168.2.128:9100,node exporter
18:55:54.453,0.000000,node_disk_read_bytes_total,nbd9,192.168.2.128:9100,node exporter
18:55:54.453,1870204912640.000000,node_disk_read_bytes_total,nvme0n1,192.168.2.128:9100,node exporter
18:55:55.546,81971782656.000000,node_disk_read_bytes_total,dm-0,192.168.2.128:9100,node exporter
18:55:55.546,1788208858112.000000,node_disk_read_bytes_total,dm-1,192.168.2.128:9100,node exporter
18:55:55.546,0.000000,node_disk_read_bytes_total,nbd0,192.168.2.128:9100,node exporter
18:55:55.546,0.000000,node_disk_read_bytes_total,nbd1,192.168.2.128:9100,node exporter
18:55:55.546,0.000000,node_disk_read_bytes_total,nbd10,192.168.2.128:9100,node exporter
18:55:55.546,0.000000,node_disk_read_bytes_total,nbd11,192.168.2.128:9100,node exporter
18:55:55.546,0.000000,node_disk_read_bytes_total,nbd12,192.168.2.128:9100,node exporter
18:55:55.546,0.000000,node_disk_read_bytes_total,nbd13,192.168.2.128:9100,node exporter
18:55:55.546,0.000000,node_disk_read_bytes_total,nbd14,192.168.2.128:9100,node exporter
18:55:55.546,0.000000,node_disk_read_bytes_total,nbd15,192.168.2.128:9100,node exporter
18:55:55.546,0.000000,node_disk_read_bytes_total,nbd2,192.168.2.128:9100,node exporter
18:55:55.546,0.000000,node_disk_read_bytes_total,nbd3,192.168.2.128:9100,node exporter
18:55:55.546,0.000000,node_disk_read_bytes_total,nbd4,192.168.2.128:9100,node exporter
18:55:55.546,0.000000,node_disk_read_bytes_total,nbd5,192.168.2.128:9100,node exporter
18:55:55.546,0.000000,node_disk_read_bytes_total,nbd6,192.168.2.128:9100,node exporter
18:55:55.546,0.000000,node_disk_read_bytes_total,nbd7,192.168.2.128:9100,node exporter
18:55:55.546,0.000000,node_disk_read_bytes_total,nbd8,192.168.2.128:9100,node exporter
18:55:55.546,0.000000,node_disk_read_bytes_total,nbd9,192.168.2.128:9100,node exporter
18:55:55.546,1870205457408.000000,node_disk_read_bytes_total,nvme0n1,192.168.2.128:9100,node exporter
18:55:56.623,81971782656.000000,node_disk_read_bytes_total,dm-0,192.168.2.128:9100,node exporter
18:55:56.623,1788209517568.000000,node_disk_read_bytes_total,dm-1,192.168.2.128:9100,node exporter
18:55:56.623,0.000000,node_disk_read_bytes_total,nbd0,192.168.2.128:9100,node exporter
18:55:56.623,0.000000,node_disk_read_bytes_total,nbd1,192.168.2.128:9100,node exporter
18:55:56.623,0.000000,node_disk_read_bytes_total,nbd10,192.168.2.128:9100,node exporter
18:55:56.623,0.000000,node_disk_read_bytes_total,nbd11,192.168.2.128:9100,node exporter
18:55:56.623,0.000000,node_disk_read_bytes_total,nbd12,192.168.2.128:9100,node exporter
18:55:56.623,0.000000,node_disk_read_bytes_total,nbd13,192.168.2.128:9100,node exporter
18:55:56.623,0.000000,node_disk_read_bytes_total,nbd14,192.168.2.128:9100,node exporter
18:55:56.623,0.000000,node_disk_read_bytes_total,nbd15,192.168.2.128:9100,node exporter
18:55:56.623,0.000000,node_disk_read_bytes_total,nbd2,192.168.2.128:9100,node exporter
18:55:56.623,0.000000,node_disk_read_bytes_total,nbd3,192.168.2.128:9100,node exporter
18:55:56.623,0.000000,node_disk_read_bytes_total,nbd4,192.168.2.128:9100,node exporter
18:55:56.623,0.000000,node_disk_read_bytes_total,nbd5,192.168.2.128:9100,node exporter
18:55:56.623,0.000000,node_disk_read_bytes_total,nbd6,192.168.2.128:9100,node exporter
18:55:56.623,0.000000,node_disk_read_bytes_total,nbd7,192.168.2.128:9100,node exporter
18:55:56.623,0.000000,node_disk_read_bytes_total,nbd8,192.168.2.128:9100,node exporter
18:55:56.623,0.000000,node_disk_read_bytes_total,nbd9,192.168.2.128:9100,node exporter
18:55:56.623,1870206116864.000000,node_disk_read_bytes_total,nvme0n1,192.168.2.128:9100,node exporter
18:55:57.717,81971782656.000000,node_disk_read_bytes_total,dm-0,192.168.2.128:9100,node exporter
18:55:57.717,1788209554432.000000,node_disk_read_bytes_total,dm-1,192.168.2.128:9100,node exporter
18:55:57.717,0.000000,node_disk_read_bytes_total,nbd0,192.168.2.128:9100,node exporter
18:55:57.717,0.000000,node_disk_read_bytes_total,nbd1,192.168.2.128:9100,node exporter
18:55:57.717,0.000000,node_disk_read_bytes_total,nbd10,192.168.2.128:9100,node exporter
18:55:57.717,0.000000,node_disk_read_bytes_total,nbd11,192.168.2.128:9100,node exporter
18:55:57.717,0.000000,node_disk_read_bytes_total,nbd12,192.168.2.128:9100,node exporter
18:55:57.717,0.000000,node_disk_read_bytes_total,nbd13,192.168.2.128:9100,node exporter
18:55:57.717,0.000000,node_disk_read_bytes_total,nbd14,192.168.2.128:9100,node exporter
18:55:57.717,0.000000,node_disk_read_bytes_total,nbd15,192.168.2.128:9100,node exporter
18:55:57.717,0.000000,node_disk_read_bytes_total,nbd2,192.168.2.128:9100,node exporter
18:55:57.717,0.000000,node_disk_read_bytes_total,nbd3,192.168.2.128:9100,node exporter
18:55:57.717,0.000000,node_disk_read_bytes_total,nbd4,192.168.2.128:9100,node exporter
18:55:57.717,0.000000,node_disk_read_bytes_total,nbd5,192.168.2.128:9100,node exporter
18:55:57.717,0.000000,node_disk_read_bytes_total,nbd6,192.168.2.128:9100,node exporter
18:55:57.717,0.000000,node_disk_read_bytes_total,nbd7,192.168.2.128:9100,node exporter
18:55:57.717,0.000000,node_disk_read_bytes_total,nbd8,192.168.2.128:9100,node exporter
18:55:57.717,0.000000,node_disk_read_bytes_total,nbd9,192.168.2.128:9100,node exporter
18:55:57.717,1870206153728.000000,node_disk_read_bytes_total,nvme0n1,192.168.2.128:9100,node exporter
18:55:58.896,81971782656.000000,node_disk_read_bytes_total,dm-0,192.168.2.128:9100,node exporter
18:55:58.896,1788209591296.000000,node_disk_read_bytes_total,dm-1,192.168.2.128:9100,node exporter
18:55:58.896,0.000000,node_disk_read_bytes_total,nbd0,192.168.2.128:9100,node exporter
18:55:58.896,0.000000,node_disk_read_bytes_total,nbd1,192.168.2.128:9100,node exporter
18:55:58.896,0.000000,node_disk_read_bytes_total,nbd10,192.168.2.128:9100,node exporter
18:55:58.896,0.000000,node_disk_read_bytes_total,nbd11,192.168.2.128:9100,node exporter
18:55:58.896,0.000000,node_disk_read_bytes_total,nbd12,192.168.2.128:9100,node exporter
18:55:58.896,0.000000,node_disk_read_bytes_total,nbd13,192.168.2.128:9100,node exporter
18:55:58.896,0.000000,node_disk_read_bytes_total,nbd14,192.168.2.128:9100,node exporter
18:55:58.896,0.000000,node_disk_read_bytes_total,nbd15,192.168.2.128:9100,node exporter
18:55:58.896,0.000000,node_disk_read_bytes_total,nbd2,192.168.2.128:9100,node exporter
18:55:58.896,0.000000,node_disk_read_bytes_total,nbd3,192.168.2.128:9100,node exporter
18:55:58.896,0.000000,node_disk_read_bytes_total,nbd4,192.168.2.128:9100,node exporter
18:55:58.896,0.000000,node_disk_read_bytes_total,nbd5,192.168.2.128:9100,node exporter
18:55:58.896,0.000000,node_disk_read_bytes_total,nbd6,192.168.2.128:9100,node exporter
18:55:58.896,0.000000,node_disk_read_bytes_total,nbd7,192.168.2.128:9100,node exporter
18:55:58.896,0.000000,node_disk_read_bytes_total,nbd8,192.168.2.128:9100,node exporter
18:55:58.896,0.000000,node_disk_read_bytes_total,nbd9,192.168.2.128:9100,node exporter
18:55:58.896,1870206190592.000000,node_disk_read_bytes_total,nvme0n1,192.168.2.128:9100,node exporter
18:55:59.984,81971782656.000000,node_disk_read_bytes_total,dm-0,192.168.2.128:9100,node exporter
18:55:59.984,1788209656832.000000,node_disk_read_bytes_total,dm-1,192.168.2.128:9100,node exporter
18:55:59.984,0.000000,node_disk_read_bytes_total,nbd0,192.168.2.128:9100,node exporter
18:55:59.984,0.000000,node_disk_read_bytes_total,nbd1,192.168.2.128:9100,node exporter
18:55:59.984,0.000000,node_disk_read_bytes_total,nbd10,192.168.2.128:9100,node exporter
18:55:59.984,0.000000,node_disk_read_bytes_total,nbd11,192.168.2.128:9100,node exporter
18:55:59.984,0.000000,node_disk_read_bytes_total,nbd12,192.168.2.128:9100,node exporter
18:55:59.984,0.000000,node_disk_read_bytes_total,nbd13,192.168.2.128:9100,node exporter
18:55:59.984,0.000000,node_disk_read_bytes_total,nbd14,192.168.2.128:9100,node exporter
18:55:59.984,0.000000,node_disk_read_bytes_total,nbd15,192.168.2.128:9100,node exporter
18:55:59.984,0.000000,node_disk_read_bytes_total,nbd2,192.168.2.128:9100,node exporter
18:55:59.984,0.000000,node_disk_read_bytes_total,nbd3,192.168.2.128:9100,node exporter
18:55:59.984,0.000000,node_disk_read_bytes_total,nbd4,192.168.2.128:9100,node exporter
18:55:59.984,0.000000,node_disk_read_bytes_total,nbd5,192.168.2.128:9100,node exporter
18:55:59.984,0.000000,node_disk_read_bytes_total,nbd6,192.168.2.128:9100,node exporter
18:55:59.984,0.000000,node_disk_read_bytes_total,nbd7,192.168.2.128:9100,node exporter
18:55:59.984,0.000000,node_disk_read_bytes_total,nbd8,192.168.2.128:9100,node exporter
18:55:59.984,0.000000,node_disk_read_bytes_total,nbd9,192.168.2.128:9100,node exporter
18:55:59.984,1870206256128.000000,node_disk_read_bytes_total,nvme0n1,192.168.2.128:9100,node exporter
18:56:01.071,81971782656.000000,node_disk_read_bytes_total,dm-0,192.168.2.128:9100,node exporter
18:56:01.071,1788209816576.000000,node_disk_read_bytes_total,dm-1,192.168.2.128:9100,node exporter
18:56:01.071,0.000000,node_disk_read_bytes_total,nbd0,192.168.2.128:9100,node exporter
18:56:01.071,0.000000,node_disk_read_bytes_total,nbd1,192.168.2.128:9100,node exporter
18:56:01.071,0.000000,node_disk_read_bytes_total,nbd10,192.168.2.128:9100,node exporter
18:56:01.071,0.000000,node_disk_read_bytes_total,nbd11,192.168.2.128:9100,node exporter
18:56:01.071,0.000000,node_disk_read_bytes_total,nbd12,192.168.2.128:9100,node exporter
18:56:01.071,0.000000,node_disk_read_bytes_total,nbd13,192.168.2.128:9100,node exporter
18:56:01.071,0.000000,node_disk_read_bytes_total,nbd14,192.168.2.128:9100,node exporter
18:56:01.071,0.000000,node_disk_read_bytes_total,nbd15,192.168.2.128:9100,node exporter
18:56:01.071,0.000000,node_disk_read_bytes_total,nbd2,192.168.2.128:9100,node exporter
18:56:01.071,0.000000,node_disk_read_bytes_total,nbd3,192.168.2.128:9100,node exporter
18:56:01.071,0.000000,node_disk_read_bytes_total,nbd4,192.168.2.128:9100,node exporter
18:56:01.071,0.000000,node_disk_read_bytes_total,nbd5,192.168.2.128:9100,node exporter
18:56:01.071,0.000000,node_disk_read_bytes_total,nbd6,192.168.2.128:9100,node exporter
18:56:01.071,0.000000,node_disk_read_bytes_total,nbd7,192.168.2.128:9100,node exporter
18:56:01.071,0.000000,node_disk_read_bytes_total,nbd8,192.168.2.128:9100,node exporter
18:56:01.071,0.000000,node_disk_read_bytes_total,nbd9,192.168.2.128:9100,node exporter
18:56:01.071,1870206415872.000000,node_disk_read_bytes_total,nvme0n1,192.168.2.128:9100,node exporter
18:56:02.166,81971782656.000000,node_disk_read_bytes_total,dm-0,192.168.2.128:9100,node exporter
18:56:02.166,1788209841152.000000,node_disk_read_bytes_total,dm-1,192.168.2.128:9100,node exporter
18:56:02.166,0.000000,node_disk_read_bytes_total,nbd0,192.168.2.128:9100,node exporter
18:56:02.166,0.000000,node_disk_read_bytes_total,nbd1,192.168.2.128:9100,node exporter
18:56:02.166,0.000000,node_disk_read_bytes_total,nbd10,192.168.2.128:9100,node exporter
18:56:02.166,0.000000,node_disk_read_bytes_total,nbd11,192.168.2.128:9100,node exporter
18:56:02.166,0.000000,node_disk_read_bytes_total,nbd12,192.168.2.128:9100,node exporter
18:56:02.166,0.000000,node_disk_read_bytes_total,nbd13,192.168.2.128:9100,node exporter
18:56:02.166,0.000000,node_disk_read_bytes_total,nbd14,192.168.2.128:9100,node exporter
18:56:02.166,0.000000,node_disk_read_bytes_total,nbd15,192.168.2.128:9100,node exporter
18:56:02.166,0.000000,node_disk_read_bytes_total,nbd2,192.168.2.128:9100,node exporter
18:56:02.166,0.000000,node_disk_read_bytes_total,nbd3,192.168.2.128:9100,node exporter
18:56:02.166,0.000000,node_disk_read_bytes_total,nbd4,192.168.2.128:9100,node exporter
